Generation:	16	Best fitness:	246.47074829931972	Average fitness:	274.9821768707483	Fitness standard deviation:	17.897989626018383	Best genome:	A8	A16	A15	A9	N3	A12	N9	N6	E5	A7	A17	N7	E3	A10	N12	A11	N5	E4	A6	A14	A13	
Generation:	71136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	71984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72480	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72496	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72512	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72528	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72544	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72560	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72576	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72592	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72608	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72624	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72640	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
