Generation:	16	Best fitness:	232.69931972789115	Average fitness:	339.20931972789106	Fitness standard deviation:	34.984200019729016	Best genome:	A16	A13	A9	N5	E4	N7	N6	A17	A12	A11	A6	E3	A7	A14	N9	N3	A15	N12	E5	A10	A8	
Generation:	71888	Best fitness:	95.47074829931972	Average fitness:	340.0278911564627	Fitness standard deviation:	40.69604323142334	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71904	Best fitness:	95.47074829931972	Average fitness:	339.53217687074834	Fitness standard deviation:	43.97151905216721	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71920	Best fitness:	95.47074829931972	Average fitness:	340.7971768707483	Fitness standard deviation:	42.362213277583955	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71936	Best fitness:	95.47074829931972	Average fitness:	339.55960544217703	Fitness standard deviation:	36.89835467710656	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71952	Best fitness:	95.47074829931972	Average fitness:	342.0061768707485	Fitness standard deviation:	40.87496277124934	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71968	Best fitness:	95.47074829931972	Average fitness:	338.03260544217693	Fitness standard deviation:	40.29016158608268	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	71984	Best fitness:	95.47074829931972	Average fitness:	342.9150340136054	Fitness standard deviation:	40.0320213410847	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72000	Best fitness:	95.47074829931972	Average fitness:	338.38489115646286	Fitness standard deviation:	39.43729836107448	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72016	Best fitness:	95.47074829931972	Average fitness:	333.4766054421771	Fitness standard deviation:	41.06648440278376	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72032	Best fitness:	95.47074829931972	Average fitness:	337.683605442177	Fitness standard deviation:	36.14927777526778	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72048	Best fitness:	95.47074829931972	Average fitness:	341.53774829931984	Fitness standard deviation:	38.2733925371938	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72064	Best fitness:	95.47074829931972	Average fitness:	337.1014625850341	Fitness standard deviation:	45.940151922620686	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72080	Best fitness:	95.47074829931972	Average fitness:	340.24289115646275	Fitness standard deviation:	43.927920872070175	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72096	Best fitness:	95.47074829931972	Average fitness:	340.46789115646266	Fitness standard deviation:	43.076896596762424	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72112	Best fitness:	95.47074829931972	Average fitness:	339.16117687074853	Fitness standard deviation:	40.30800667690362	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72128	Best fitness:	95.47074829931972	Average fitness:	340.2650340136056	Fitness standard deviation:	44.992543599932596	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72144	Best fitness:	95.47074829931972	Average fitness:	342.7574625850344	Fitness standard deviation:	42.1721082385706	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72160	Best fitness:	95.47074829931972	Average fitness:	338.28474829931974	Fitness standard deviation:	41.391281640421994	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72176	Best fitness:	95.47074829931972	Average fitness:	338.5346054421773	Fitness standard deviation:	40.56537610563763	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72192	Best fitness:	95.47074829931972	Average fitness:	340.06603401360536	Fitness standard deviation:	42.47081079532441	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72208	Best fitness:	95.47074829931972	Average fitness:	337.2500340136055	Fitness standard deviation:	37.227379866634365	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72224	Best fitness:	95.47074829931972	Average fitness:	339.0286054421769	Fitness standard deviation:	40.51931622380735	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72240	Best fitness:	95.47074829931972	Average fitness:	338.11646258503424	Fitness standard deviation:	42.34439808262235	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72256	Best fitness:	95.47074829931972	Average fitness:	343.90303401360563	Fitness standard deviation:	39.61010305155873	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72272	Best fitness:	95.47074829931972	Average fitness:	337.7806054421769	Fitness standard deviation:	41.01731472096104	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72288	Best fitness:	95.47074829931972	Average fitness:	334.1878911564628	Fitness standard deviation:	42.623232143601534	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72304	Best fitness:	95.47074829931972	Average fitness:	332.3138911564628	Fitness standard deviation:	42.33430808144493	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72320	Best fitness:	95.47074829931972	Average fitness:	337.7837482993198	Fitness standard deviation:	41.11246479612046	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72336	Best fitness:	95.47074829931972	Average fitness:	341.92931972789125	Fitness standard deviation:	44.250378229676045	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72352	Best fitness:	95.47074829931972	Average fitness:	339.3294625850338	Fitness standard deviation:	39.97804348384146	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72368	Best fitness:	95.47074829931972	Average fitness:	337.5347482993199	Fitness standard deviation:	38.249876536015215	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72384	Best fitness:	95.47074829931972	Average fitness:	338.166462585034	Fitness standard deviation:	41.626976413212184	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72400	Best fitness:	95.47074829931972	Average fitness:	338.0533197278912	Fitness standard deviation:	40.19125742989286	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72416	Best fitness:	95.47074829931972	Average fitness:	337.08360544217715	Fitness standard deviation:	40.8223031027433	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72432	Best fitness:	95.47074829931972	Average fitness:	339.7384625850339	Fitness standard deviation:	45.59317934220658	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72448	Best fitness:	95.47074829931972	Average fitness:	340.540891156463	Fitness standard deviation:	43.56534035193105	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72464	Best fitness:	95.47074829931972	Average fitness:	337.97474829931986	Fitness standard deviation:	41.852307379397764	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72480	Best fitness:	95.47074829931972	Average fitness:	337.8877482993199	Fitness standard deviation:	39.08563315546092	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72496	Best fitness:	95.47074829931972	Average fitness:	339.6567482993196	Fitness standard deviation:	39.005928067515114	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72512	Best fitness:	95.47074829931972	Average fitness:	340.30760544217696	Fitness standard deviation:	40.55180567609581	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72528	Best fitness:	95.47074829931972	Average fitness:	338.9593197278913	Fitness standard deviation:	41.779065747020695	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72544	Best fitness:	95.47074829931972	Average fitness:	340.0838911564629	Fitness standard deviation:	43.01227284183443	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72560	Best fitness:	95.47074829931972	Average fitness:	339.1651768707486	Fitness standard deviation:	39.308509770630515	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72576	Best fitness:	95.47074829931972	Average fitness:	337.36374829931975	Fitness standard deviation:	40.4831340036206	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72592	Best fitness:	95.47074829931972	Average fitness:	336.9224625850344	Fitness standard deviation:	40.42794157914216	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72608	Best fitness:	95.47074829931972	Average fitness:	339.35774829932	Fitness standard deviation:	41.41490299618815	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72624	Best fitness:	95.47074829931972	Average fitness:	340.01874829932	Fitness standard deviation:	41.18505502272019	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72640	Best fitness:	95.47074829931972	Average fitness:	338.48631972789155	Fitness standard deviation:	40.99388225114093	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72656	Best fitness:	95.47074829931972	Average fitness:	343.60303401360545	Fitness standard deviation:	41.63242773686523	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72672	Best fitness:	95.47074829931972	Average fitness:	338.96517687074845	Fitness standard deviation:	40.094208976471656	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72688	Best fitness:	95.47074829931972	Average fitness:	336.3771768707483	Fitness standard deviation:	35.02137084433342	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72704	Best fitness:	95.47074829931972	Average fitness:	341.4608911564629	Fitness standard deviation:	40.491558364122035	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72720	Best fitness:	95.47074829931972	Average fitness:	336.5974625850343	Fitness standard deviation:	38.297434728126404	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72736	Best fitness:	95.47074829931972	Average fitness:	334.2290340136053	Fitness standard deviation:	40.79678757261285	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72752	Best fitness:	95.47074829931972	Average fitness:	341.81974829932005	Fitness standard deviation:	41.33467930546595	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72768	Best fitness:	95.47074829931972	Average fitness:	340.87646258503423	Fitness standard deviation:	39.53521323724315	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72784	Best fitness:	95.47074829931972	Average fitness:	336.9288911564627	Fitness standard deviation:	40.51149168055497	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72800	Best fitness:	95.47074829931972	Average fitness:	341.3164625850344	Fitness standard deviation:	41.45039641867501	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72816	Best fitness:	95.47074829931972	Average fitness:	339.17489115646293	Fitness standard deviation:	37.29221540449843	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72832	Best fitness:	95.47074829931972	Average fitness:	342.2050340136055	Fitness standard deviation:	40.86712854995279	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72848	Best fitness:	95.47074829931972	Average fitness:	336.6801768707484	Fitness standard deviation:	41.06501774662484	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72864	Best fitness:	95.47074829931972	Average fitness:	336.5047482993198	Fitness standard deviation:	42.64581060745999	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72880	Best fitness:	95.47074829931972	Average fitness:	340.36146258503425	Fitness standard deviation:	39.711093852977655	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72896	Best fitness:	95.47074829931972	Average fitness:	340.1934625850341	Fitness standard deviation:	41.11749424564702	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72912	Best fitness:	95.47074829931972	Average fitness:	339.64017687074863	Fitness standard deviation:	41.74919121885562	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72928	Best fitness:	95.47074829931972	Average fitness:	346.3141768707485	Fitness standard deviation:	40.542613606436575	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72944	Best fitness:	95.47074829931972	Average fitness:	342.34960544217705	Fitness standard deviation:	41.65099614067116	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72960	Best fitness:	95.47074829931972	Average fitness:	341.0524625850342	Fitness standard deviation:	43.40210443877445	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72976	Best fitness:	95.47074829931972	Average fitness:	338.4337482993197	Fitness standard deviation:	40.55458491379997	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	72992	Best fitness:	95.47074829931972	Average fitness:	342.61174829931986	Fitness standard deviation:	41.75870629764601	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73008	Best fitness:	95.47074829931972	Average fitness:	336.17189115646266	Fitness standard deviation:	43.49900583804138	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73024	Best fitness:	95.47074829931972	Average fitness:	338.6798911564627	Fitness standard deviation:	40.100585344600546	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73040	Best fitness:	95.47074829931972	Average fitness:	342.8010340136056	Fitness standard deviation:	43.31694984645155	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73056	Best fitness:	95.47074829931972	Average fitness:	340.9233197278912	Fitness standard deviation:	40.978203906815764	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73072	Best fitness:	95.47074829931972	Average fitness:	336.4811768707485	Fitness standard deviation:	43.35639125519409	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73088	Best fitness:	95.47074829931972	Average fitness:	339.7127482993198	Fitness standard deviation:	42.5078674984444	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73104	Best fitness:	95.47074829931972	Average fitness:	341.61574829931965	Fitness standard deviation:	38.88893373231946	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73120	Best fitness:	95.47074829931972	Average fitness:	341.0551768707486	Fitness standard deviation:	41.71363539586036	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73136	Best fitness:	95.47074829931972	Average fitness:	340.2243197278913	Fitness standard deviation:	41.83553468948499	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73152	Best fitness:	95.47074829931972	Average fitness:	342.0016054421769	Fitness standard deviation:	39.474114417694345	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73168	Best fitness:	95.47074829931972	Average fitness:	337.36431972789154	Fitness standard deviation:	41.38813336166861	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73184	Best fitness:	95.47074829931972	Average fitness:	340.40189115646285	Fitness standard deviation:	40.39466374032439	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73200	Best fitness:	95.47074829931972	Average fitness:	337.72889115646257	Fitness standard deviation:	40.917568840491086	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73216	Best fitness:	95.47074829931972	Average fitness:	338.7970340136055	Fitness standard deviation:	44.86977432344333	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73232	Best fitness:	95.47074829931972	Average fitness:	341.1743197278913	Fitness standard deviation:	42.58376929832612	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73248	Best fitness:	95.47074829931972	Average fitness:	341.9937482993201	Fitness standard deviation:	40.94944769979649	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73264	Best fitness:	95.47074829931972	Average fitness:	343.19917687074843	Fitness standard deviation:	39.352830460917474	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73280	Best fitness:	95.47074829931972	Average fitness:	343.42517687074854	Fitness standard deviation:	43.50213010008704	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73296	Best fitness:	95.47074829931972	Average fitness:	338.37531972789134	Fitness standard deviation:	41.25098454632103	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73312	Best fitness:	95.47074829931972	Average fitness:	339.1026054421771	Fitness standard deviation:	41.97310228866451	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73328	Best fitness:	95.47074829931972	Average fitness:	339.6463197278914	Fitness standard deviation:	41.91707648684581	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73344	Best fitness:	95.47074829931972	Average fitness:	339.00831972789126	Fitness standard deviation:	43.91328663957866	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73360	Best fitness:	95.47074829931972	Average fitness:	342.06703401360556	Fitness standard deviation:	41.26102893352348	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73376	Best fitness:	95.47074829931972	Average fitness:	338.7857482993199	Fitness standard deviation:	43.71506772759904	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73392	Best fitness:	95.47074829931972	Average fitness:	340.2004625850342	Fitness standard deviation:	37.825393245861726	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73408	Best fitness:	95.47074829931972	Average fitness:	339.8507482993196	Fitness standard deviation:	37.09085788675575	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73424	Best fitness:	95.47074829931972	Average fitness:	344.90660544217695	Fitness standard deviation:	40.078879877367946	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73440	Best fitness:	95.47074829931972	Average fitness:	340.2408911564628	Fitness standard deviation:	41.23672073677111	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73456	Best fitness:	95.47074829931972	Average fitness:	333.3701768707484	Fitness standard deviation:	39.68669472819549	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73472	Best fitness:	95.47074829931972	Average fitness:	337.30931972789136	Fitness standard deviation:	39.95643594553182	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73488	Best fitness:	95.47074829931972	Average fitness:	338.6430340136056	Fitness standard deviation:	38.50041917715087	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73504	Best fitness:	95.47074829931972	Average fitness:	339.7253197278912	Fitness standard deviation:	43.94761865248776	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73520	Best fitness:	95.47074829931972	Average fitness:	340.90674829931976	Fitness standard deviation:	37.7226344915038	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73536	Best fitness:	95.47074829931972	Average fitness:	336.0310340136055	Fitness standard deviation:	38.029681296458484	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73552	Best fitness:	95.47074829931972	Average fitness:	341.36946258503417	Fitness standard deviation:	42.454401160995964	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73568	Best fitness:	95.47074829931972	Average fitness:	338.8381768707484	Fitness standard deviation:	42.67068812213281	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73584	Best fitness:	95.47074829931972	Average fitness:	345.1711768707484	Fitness standard deviation:	40.56840572013485	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73600	Best fitness:	95.47074829931972	Average fitness:	338.87074829932	Fitness standard deviation:	42.394523808855226	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
Generation:	73616	Best fitness:	95.47074829931972	Average fitness:	342.23374829931987	Fitness standard deviation:	42.87105181892819	Best genome:	A9	N3	E4	A11	A8	A13	N9	A16	E5	A15	A12	A10	N12	E3	N6	N7	A6	A14	A17	N5	A7	
