Generation:	16	Best fitness:	239.81360544217688	Average fitness:	335.61874829931963	Fitness standard deviation:	35.95893516845263	Best genome:	A17	A9	N5	A10	A12	A14	A6	N12	A7	A11	E3	E4	N3	A16	E5	N6	N7	A15	N9	A13	A8	
Generation:	88128	Best fitness:	109.4421768707483	Average fitness:	315.3553197278913	Fitness standard deviation:	52.048659167579494	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88144	Best fitness:	109.4421768707483	Average fitness:	321.2901768707483	Fitness standard deviation:	58.69800133996149	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88160	Best fitness:	109.4421768707483	Average fitness:	310.89646258503404	Fitness standard deviation:	53.87248352946662	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88176	Best fitness:	109.4421768707483	Average fitness:	324.7907482993198	Fitness standard deviation:	63.48814756813002	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88192	Best fitness:	109.4421768707483	Average fitness:	313.6256054421769	Fitness standard deviation:	54.5267757749178	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88208	Best fitness:	109.4421768707483	Average fitness:	330.35989115646254	Fitness standard deviation:	55.965825910796234	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88224	Best fitness:	109.4421768707483	Average fitness:	322.4301768707484	Fitness standard deviation:	55.09482381405753	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88240	Best fitness:	109.4421768707483	Average fitness:	319.6238911564626	Fitness standard deviation:	54.14867055409126	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88256	Best fitness:	109.4421768707483	Average fitness:	315.0604625850341	Fitness standard deviation:	59.278247449926305	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88272	Best fitness:	109.4421768707483	Average fitness:	308.28274829931973	Fitness standard deviation:	51.75971361936988	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88288	Best fitness:	109.4421768707483	Average fitness:	307.9638911564626	Fitness standard deviation:	64.83035187632537	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88304	Best fitness:	109.4421768707483	Average fitness:	317.99760544217696	Fitness standard deviation:	61.66234776389156	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88320	Best fitness:	109.4421768707483	Average fitness:	316.0707482993197	Fitness standard deviation:	59.02660679900278	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88336	Best fitness:	109.4421768707483	Average fitness:	323.01017687074824	Fitness standard deviation:	54.0291910941272	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88352	Best fitness:	109.4421768707483	Average fitness:	332.73989115646253	Fitness standard deviation:	51.85178503293826	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88368	Best fitness:	109.4421768707483	Average fitness:	313.73817687074836	Fitness standard deviation:	49.64466447193104	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88384	Best fitness:	109.4421768707483	Average fitness:	313.4250340136055	Fitness standard deviation:	47.703083030473465	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88400	Best fitness:	109.4421768707483	Average fitness:	304.94903401360546	Fitness standard deviation:	56.002785589610795	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88416	Best fitness:	109.4421768707483	Average fitness:	322.12903401360546	Fitness standard deviation:	49.78310276733318	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88432	Best fitness:	109.4421768707483	Average fitness:	312.87589115646267	Fitness standard deviation:	59.10456060030479	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88448	Best fitness:	109.4421768707483	Average fitness:	321.9096054421769	Fitness standard deviation:	50.75847596174636	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88464	Best fitness:	109.4421768707483	Average fitness:	315.9410340136055	Fitness standard deviation:	43.274328803434436	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88480	Best fitness:	109.4421768707483	Average fitness:	311.5221768707483	Fitness standard deviation:	49.27108818173438	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88496	Best fitness:	109.4421768707483	Average fitness:	317.8558911564626	Fitness standard deviation:	52.565569313234775	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88512	Best fitness:	109.4421768707483	Average fitness:	316.65931972789116	Fitness standard deviation:	61.509448419718076	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88528	Best fitness:	109.4421768707483	Average fitness:	311.45646258503416	Fitness standard deviation:	58.06472539066966	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88544	Best fitness:	109.4421768707483	Average fitness:	308.7998911564627	Fitness standard deviation:	59.117290330325524	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88560	Best fitness:	109.4421768707483	Average fitness:	324.0907482993198	Fitness standard deviation:	54.05383627760874	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88576	Best fitness:	109.4421768707483	Average fitness:	309.85817687074837	Fitness standard deviation:	50.19344494481895	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88592	Best fitness:	109.4421768707483	Average fitness:	319.3073197278911	Fitness standard deviation:	59.593980531525474	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88608	Best fitness:	109.4421768707483	Average fitness:	319.69074829931975	Fitness standard deviation:	62.14997929630075	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88624	Best fitness:	109.4421768707483	Average fitness:	308.69360544217693	Fitness standard deviation:	60.30890007761233	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88640	Best fitness:	109.4421768707483	Average fitness:	322.5587482993197	Fitness standard deviation:	54.10398811057635	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88656	Best fitness:	109.4421768707483	Average fitness:	304.18046258503404	Fitness standard deviation:	52.323348629030825	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88672	Best fitness:	109.4421768707483	Average fitness:	310.93017687074837	Fitness standard deviation:	53.661385147981406	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88688	Best fitness:	109.4421768707483	Average fitness:	309.6467482993197	Fitness standard deviation:	55.66271821884199	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88704	Best fitness:	109.4421768707483	Average fitness:	310.2090340136054	Fitness standard deviation:	51.82212540163572	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88720	Best fitness:	109.4421768707483	Average fitness:	313.9747482993197	Fitness standard deviation:	59.65868792744683	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88736	Best fitness:	109.4421768707483	Average fitness:	320.6438911564626	Fitness standard deviation:	58.333006139101805	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88752	Best fitness:	109.4421768707483	Average fitness:	318.22789115646265	Fitness standard deviation:	60.668052110965085	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88768	Best fitness:	109.4421768707483	Average fitness:	309.5696054421769	Fitness standard deviation:	56.801552496747966	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88784	Best fitness:	109.4421768707483	Average fitness:	319.52503401360553	Fitness standard deviation:	51.11131964563591	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88800	Best fitness:	109.4421768707483	Average fitness:	309.6547482993198	Fitness standard deviation:	48.14203955558415	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88816	Best fitness:	109.4421768707483	Average fitness:	314.42446258503406	Fitness standard deviation:	58.987765148583904	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88832	Best fitness:	109.4421768707483	Average fitness:	322.17646258503413	Fitness standard deviation:	55.14098183339703	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88848	Best fitness:	109.4421768707483	Average fitness:	298.34217687074835	Fitness standard deviation:	55.64712501512526	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88864	Best fitness:	109.4421768707483	Average fitness:	310.8341768707483	Fitness standard deviation:	52.90531366083203	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88880	Best fitness:	109.4421768707483	Average fitness:	317.37817687074835	Fitness standard deviation:	63.62816667008343	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88896	Best fitness:	109.4421768707483	Average fitness:	322.7553197278913	Fitness standard deviation:	53.837099100064854	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88912	Best fitness:	109.4421768707483	Average fitness:	316.4530340136055	Fitness standard deviation:	60.13392479037001	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88928	Best fitness:	109.4421768707483	Average fitness:	310.10103401360544	Fitness standard deviation:	54.56188410475965	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88944	Best fitness:	109.4421768707483	Average fitness:	319.59931972789116	Fitness standard deviation:	48.73946236712849	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88960	Best fitness:	109.4421768707483	Average fitness:	306.9987482993198	Fitness standard deviation:	49.372887954621326	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88976	Best fitness:	109.4421768707483	Average fitness:	310.87074829931976	Fitness standard deviation:	54.99433232393228	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	88992	Best fitness:	109.4421768707483	Average fitness:	312.0261768707484	Fitness standard deviation:	60.67050123008878	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89008	Best fitness:	109.4421768707483	Average fitness:	321.1473197278913	Fitness standard deviation:	54.73923651611654	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89024	Best fitness:	109.4421768707483	Average fitness:	309.41589115646264	Fitness standard deviation:	50.226709160991795	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89040	Best fitness:	109.4421768707483	Average fitness:	316.95760544217694	Fitness standard deviation:	48.69509834444849	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89056	Best fitness:	109.4421768707483	Average fitness:	309.3867482993198	Fitness standard deviation:	53.804155945997564	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89072	Best fitness:	109.4421768707483	Average fitness:	323.8656054421769	Fitness standard deviation:	52.211943802082644	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89088	Best fitness:	109.4421768707483	Average fitness:	324.29474829931985	Fitness standard deviation:	55.59424617416329	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89104	Best fitness:	109.4421768707483	Average fitness:	311.496462585034	Fitness standard deviation:	54.91907374696418	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89120	Best fitness:	109.4421768707483	Average fitness:	313.57360544217687	Fitness standard deviation:	51.08431094269351	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89136	Best fitness:	109.4421768707483	Average fitness:	322.45417687074826	Fitness standard deviation:	53.738409200002735	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89152	Best fitness:	109.4421768707483	Average fitness:	314.7856054421768	Fitness standard deviation:	49.380338313121825	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89168	Best fitness:	109.4421768707483	Average fitness:	304.86960544217686	Fitness standard deviation:	49.2152868104691	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89184	Best fitness:	109.4421768707483	Average fitness:	312.51189115646264	Fitness standard deviation:	52.493388710252965	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89200	Best fitness:	109.4421768707483	Average fitness:	311.4650340136054	Fitness standard deviation:	60.84438202899095	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89216	Best fitness:	109.4421768707483	Average fitness:	313.6776054421769	Fitness standard deviation:	53.99841949614481	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89232	Best fitness:	109.4421768707483	Average fitness:	317.1050340136055	Fitness standard deviation:	60.27342867368367	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89248	Best fitness:	109.4421768707483	Average fitness:	311.3421768707484	Fitness standard deviation:	51.59374024678828	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89264	Best fitness:	109.4421768707483	Average fitness:	302.2341768707483	Fitness standard deviation:	49.96255872926756	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89280	Best fitness:	109.4421768707483	Average fitness:	308.9324625850341	Fitness standard deviation:	62.80384970911985	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89296	Best fitness:	109.4421768707483	Average fitness:	308.31874829931974	Fitness standard deviation:	52.15252464274616	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89312	Best fitness:	109.4421768707483	Average fitness:	317.4513197278911	Fitness standard deviation:	62.789536744360746	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89328	Best fitness:	109.4421768707483	Average fitness:	312.38903401360545	Fitness standard deviation:	56.209611498535786	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89344	Best fitness:	109.4421768707483	Average fitness:	304.2438911564626	Fitness standard deviation:	50.567451469118275	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89360	Best fitness:	109.4421768707483	Average fitness:	304.61360544217695	Fitness standard deviation:	48.0788637850058	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89376	Best fitness:	109.4421768707483	Average fitness:	317.47074829931984	Fitness standard deviation:	51.149423042210564	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89392	Best fitness:	109.4421768707483	Average fitness:	322.06446258503394	Fitness standard deviation:	62.20743896456927	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89408	Best fitness:	109.4421768707483	Average fitness:	318.1616054421769	Fitness standard deviation:	54.0734743345778	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89424	Best fitness:	109.4421768707483	Average fitness:	313.28903401360543	Fitness standard deviation:	54.00119416971352	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89440	Best fitness:	109.4421768707483	Average fitness:	318.4307482993199	Fitness standard deviation:	54.32452236892879	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89456	Best fitness:	109.4421768707483	Average fitness:	315.7398911564626	Fitness standard deviation:	59.350433546204606	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89472	Best fitness:	109.4421768707483	Average fitness:	313.7250340136054	Fitness standard deviation:	52.559227233159916	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89488	Best fitness:	109.4421768707483	Average fitness:	301.3616054421769	Fitness standard deviation:	51.56123609290773	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89504	Best fitness:	109.4421768707483	Average fitness:	315.2176054421769	Fitness standard deviation:	49.35646367446699	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89520	Best fitness:	109.4421768707483	Average fitness:	310.26274829931975	Fitness standard deviation:	53.95160795848557	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89536	Best fitness:	109.4421768707483	Average fitness:	308.74789115646263	Fitness standard deviation:	59.20710306256527	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89552	Best fitness:	109.4421768707483	Average fitness:	317.80389115646256	Fitness standard deviation:	56.86966053447235	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89568	Best fitness:	109.4421768707483	Average fitness:	311.3833197278912	Fitness standard deviation:	53.67374652890349	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89584	Best fitness:	109.4421768707483	Average fitness:	307.54731972789125	Fitness standard deviation:	57.774788496332185	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89600	Best fitness:	109.4421768707483	Average fitness:	320.58217687074836	Fitness standard deviation:	55.11998763365875	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89616	Best fitness:	109.4421768707483	Average fitness:	313.18274829931977	Fitness standard deviation:	57.9008294579479	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89632	Best fitness:	109.4421768707483	Average fitness:	319.3433197278912	Fitness standard deviation:	53.92716999806313	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89648	Best fitness:	109.4421768707483	Average fitness:	312.2427482993197	Fitness standard deviation:	48.89410781745901	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89664	Best fitness:	109.4421768707483	Average fitness:	312.2798911564626	Fitness standard deviation:	57.565439586400366	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89680	Best fitness:	109.4421768707483	Average fitness:	311.36331972789117	Fitness standard deviation:	58.25898534464667	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89696	Best fitness:	109.4421768707483	Average fitness:	302.869605442177	Fitness standard deviation:	54.59059168698114	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89712	Best fitness:	109.4421768707483	Average fitness:	314.13303401360537	Fitness standard deviation:	57.85605775067101	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89728	Best fitness:	109.4421768707483	Average fitness:	315.07817687074834	Fitness standard deviation:	43.906119069613766	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89744	Best fitness:	109.4421768707483	Average fitness:	315.7010340136056	Fitness standard deviation:	61.28120513814714	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89760	Best fitness:	109.4421768707483	Average fitness:	308.0187482993197	Fitness standard deviation:	56.32463590903819	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89776	Best fitness:	109.4421768707483	Average fitness:	319.0147482993198	Fitness standard deviation:	56.01487935270377	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89792	Best fitness:	109.4421768707483	Average fitness:	319.3267482993196	Fitness standard deviation:	57.58514631608483	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89808	Best fitness:	109.4421768707483	Average fitness:	305.4678911564626	Fitness standard deviation:	50.2315091778628	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89824	Best fitness:	109.4421768707483	Average fitness:	307.6267482993197	Fitness standard deviation:	55.34148835537182	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89840	Best fitness:	109.4421768707483	Average fitness:	306.55531972789123	Fitness standard deviation:	52.432895410637556	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89856	Best fitness:	109.4421768707483	Average fitness:	303.35989115646265	Fitness standard deviation:	51.71502908384425	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
