Generation:	16	Best fitness:	216.32789115646258	Average fitness:	325.03017687074833	Fitness standard deviation:	40.929983457068715	Best genome:	A13	N9	A16	N3	A11	A6	A14	N7	E5	A15	E3	A12	A17	N6	A10	A7	N5	A9	E4	N12	A8	
Generation:	76352	Best fitness:	95.58503401360544	Average fitness:	315.8278911564626	Fitness standard deviation:	57.395934507238266	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76368	Best fitness:	95.58503401360544	Average fitness:	311.22674829931975	Fitness standard deviation:	52.709899069514144	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76384	Best fitness:	95.58503401360544	Average fitness:	306.004462585034	Fitness standard deviation:	53.41859843973171	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76400	Best fitness:	95.58503401360544	Average fitness:	303.15417687074824	Fitness standard deviation:	58.55618696184208	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76416	Best fitness:	95.58503401360544	Average fitness:	319.85817687074837	Fitness standard deviation:	52.37866933344963	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76432	Best fitness:	95.58503401360544	Average fitness:	307.3336054421768	Fitness standard deviation:	58.67375646708828	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76448	Best fitness:	95.58503401360544	Average fitness:	307.7507482993197	Fitness standard deviation:	54.34754133334454	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76464	Best fitness:	95.58503401360544	Average fitness:	304.2170340136055	Fitness standard deviation:	56.61455546311138	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76480	Best fitness:	95.58503401360544	Average fitness:	303.0913197278911	Fitness standard deviation:	55.97766494535739	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76496	Best fitness:	95.58503401360544	Average fitness:	312.03817687074826	Fitness standard deviation:	50.36484618202239	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76512	Best fitness:	95.58503401360544	Average fitness:	302.79303401360545	Fitness standard deviation:	61.7488871359688	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76528	Best fitness:	95.58503401360544	Average fitness:	307.93131972789115	Fitness standard deviation:	64.38728170522309	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76544	Best fitness:	95.58503401360544	Average fitness:	308.18103401360554	Fitness standard deviation:	66.15751790867562	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76560	Best fitness:	95.58503401360544	Average fitness:	308.9884625850341	Fitness standard deviation:	53.61620700451516	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76576	Best fitness:	95.58503401360544	Average fitness:	320.14846258503405	Fitness standard deviation:	60.047483806652586	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76592	Best fitness:	95.58503401360544	Average fitness:	310.65074829931973	Fitness standard deviation:	58.25491882533988	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76608	Best fitness:	95.58503401360544	Average fitness:	305.3970340136055	Fitness standard deviation:	64.61989106541516	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76624	Best fitness:	95.58503401360544	Average fitness:	317.0261768707484	Fitness standard deviation:	68.74342456956172	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76640	Best fitness:	95.58503401360544	Average fitness:	310.3770340136055	Fitness standard deviation:	48.19381619744871	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76656	Best fitness:	95.58503401360544	Average fitness:	294.6176054421769	Fitness standard deviation:	62.65241595354746	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76672	Best fitness:	95.58503401360544	Average fitness:	307.8010340136055	Fitness standard deviation:	60.84183983585839	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76688	Best fitness:	95.58503401360544	Average fitness:	298.1696054421768	Fitness standard deviation:	52.92757661220488	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76704	Best fitness:	95.58503401360544	Average fitness:	310.41131972789105	Fitness standard deviation:	57.91618654714125	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76720	Best fitness:	95.58503401360544	Average fitness:	312.58217687074836	Fitness standard deviation:	58.67666511119585	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76736	Best fitness:	95.58503401360544	Average fitness:	313.03531972789114	Fitness standard deviation:	54.06932739755961	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76752	Best fitness:	95.58503401360544	Average fitness:	309.680462585034	Fitness standard deviation:	57.75373096455787	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76768	Best fitness:	95.58503401360544	Average fitness:	305.2993197278912	Fitness standard deviation:	54.532200410699126	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76784	Best fitness:	95.58503401360544	Average fitness:	317.4067482993198	Fitness standard deviation:	51.397758566231786	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76800	Best fitness:	95.58503401360544	Average fitness:	301.1781768707483	Fitness standard deviation:	55.10273731042807	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76816	Best fitness:	95.58503401360544	Average fitness:	303.66674829931975	Fitness standard deviation:	60.11896913043438	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76832	Best fitness:	95.58503401360544	Average fitness:	302.71646258503404	Fitness standard deviation:	57.00062412834098	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76848	Best fitness:	95.58503401360544	Average fitness:	305.7627482993198	Fitness standard deviation:	58.00613937668801	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76864	Best fitness:	95.58503401360544	Average fitness:	303.61474829931973	Fitness standard deviation:	60.14215241120874	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76880	Best fitness:	95.58503401360544	Average fitness:	311.10331972789123	Fitness standard deviation:	54.184660231546744	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76896	Best fitness:	95.58503401360544	Average fitness:	312.8118911564626	Fitness standard deviation:	54.455817225658144	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76912	Best fitness:	95.58503401360544	Average fitness:	299.24046258503404	Fitness standard deviation:	65.21658745053959	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76928	Best fitness:	95.58503401360544	Average fitness:	306.76903401360545	Fitness standard deviation:	54.17657665712845	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76944	Best fitness:	95.58503401360544	Average fitness:	304.9124625850341	Fitness standard deviation:	57.81419448896752	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76960	Best fitness:	95.58503401360544	Average fitness:	313.4101768707483	Fitness standard deviation:	45.190516122617716	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76976	Best fitness:	95.58503401360544	Average fitness:	308.09417687074824	Fitness standard deviation:	58.939489326956746	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	76992	Best fitness:	95.58503401360544	Average fitness:	307.14846258503394	Fitness standard deviation:	52.96406515010427	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77008	Best fitness:	95.58503401360544	Average fitness:	298.9593197278912	Fitness standard deviation:	52.004434112361416	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77024	Best fitness:	95.58503401360544	Average fitness:	314.2730340136054	Fitness standard deviation:	52.65342637531982	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77040	Best fitness:	95.58503401360544	Average fitness:	307.0753197278912	Fitness standard deviation:	64.05388506052492	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77056	Best fitness:	95.58503401360544	Average fitness:	302.84846258503404	Fitness standard deviation:	57.12501215361815	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77072	Best fitness:	95.58503401360544	Average fitness:	296.22674829931975	Fitness standard deviation:	61.212828110000686	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77088	Best fitness:	95.58503401360544	Average fitness:	304.84217687074835	Fitness standard deviation:	64.05386559731726	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77104	Best fitness:	95.58503401360544	Average fitness:	310.0404625850341	Fitness standard deviation:	58.09392575223439	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77120	Best fitness:	95.58503401360544	Average fitness:	309.912462585034	Fitness standard deviation:	55.76684179323621	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77136	Best fitness:	95.58503401360544	Average fitness:	315.8244625850341	Fitness standard deviation:	58.045155649436815	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77152	Best fitness:	95.58503401360544	Average fitness:	312.6970340136054	Fitness standard deviation:	55.15369126433545	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77168	Best fitness:	95.58503401360544	Average fitness:	308.27017687074823	Fitness standard deviation:	52.03632749594562	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77184	Best fitness:	95.58503401360544	Average fitness:	305.40331972789113	Fitness standard deviation:	56.0131680611345	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77200	Best fitness:	95.58503401360544	Average fitness:	306.1558911564626	Fitness standard deviation:	48.1952296699453	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77216	Best fitness:	95.58503401360544	Average fitness:	314.32846258503395	Fitness standard deviation:	54.702211719640815	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77232	Best fitness:	95.58503401360544	Average fitness:	310.9233197278911	Fitness standard deviation:	52.6118159646865	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77248	Best fitness:	95.58503401360544	Average fitness:	316.14846258503394	Fitness standard deviation:	54.12361423290811	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77264	Best fitness:	95.58503401360544	Average fitness:	308.4764625850341	Fitness standard deviation:	58.20759723189238	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77280	Best fitness:	95.58503401360544	Average fitness:	298.91874829931976	Fitness standard deviation:	55.60793613600601	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77296	Best fitness:	95.58503401360544	Average fitness:	304.13189115646276	Fitness standard deviation:	49.359544538632285	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77312	Best fitness:	95.58503401360544	Average fitness:	306.8130340136055	Fitness standard deviation:	58.47097825103196	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77328	Best fitness:	95.58503401360544	Average fitness:	301.7816054421769	Fitness standard deviation:	57.13028365669015	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77344	Best fitness:	95.58503401360544	Average fitness:	305.49703401360534	Fitness standard deviation:	48.418833522437005	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77360	Best fitness:	95.58503401360544	Average fitness:	305.71531972789126	Fitness standard deviation:	61.18873209862037	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77376	Best fitness:	95.58503401360544	Average fitness:	301.5490340136055	Fitness standard deviation:	58.167438485104086	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77392	Best fitness:	95.58503401360544	Average fitness:	308.8147482993198	Fitness standard deviation:	52.7691823978615	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77408	Best fitness:	95.58503401360544	Average fitness:	305.9261768707484	Fitness standard deviation:	59.931940830871675	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77424	Best fitness:	95.58503401360544	Average fitness:	301.2296054421769	Fitness standard deviation:	56.1772568288656	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77440	Best fitness:	95.58503401360544	Average fitness:	302.9604625850341	Fitness standard deviation:	51.97547679513515	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77456	Best fitness:	95.58503401360544	Average fitness:	304.95531972789126	Fitness standard deviation:	62.345345494401805	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77472	Best fitness:	95.58503401360544	Average fitness:	304.2170340136055	Fitness standard deviation:	54.88669609890052	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77488	Best fitness:	95.58503401360544	Average fitness:	305.6513197278912	Fitness standard deviation:	57.295570919752684	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77504	Best fitness:	95.58503401360544	Average fitness:	321.84103401360545	Fitness standard deviation:	62.17913501607223	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77520	Best fitness:	95.58503401360544	Average fitness:	316.4107482993197	Fitness standard deviation:	53.30697522991964	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77536	Best fitness:	95.58503401360544	Average fitness:	316.66731972789125	Fitness standard deviation:	50.45755755856113	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77552	Best fitness:	95.58503401360544	Average fitness:	317.50560544217694	Fitness standard deviation:	59.74215461498536	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77568	Best fitness:	95.58503401360544	Average fitness:	311.5078911564626	Fitness standard deviation:	61.61657032629705	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77584	Best fitness:	95.58503401360544	Average fitness:	311.5530340136054	Fitness standard deviation:	50.333345182140334	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77600	Best fitness:	95.58503401360544	Average fitness:	323.37589115646256	Fitness standard deviation:	63.4921407162705	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77616	Best fitness:	95.58503401360544	Average fitness:	309.2501768707483	Fitness standard deviation:	67.07937108974652	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77632	Best fitness:	95.58503401360544	Average fitness:	319.31417687074827	Fitness standard deviation:	53.950882647543224	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77648	Best fitness:	95.58503401360544	Average fitness:	305.98789115646264	Fitness standard deviation:	63.38939233992145	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77664	Best fitness:	95.58503401360544	Average fitness:	299.8696054421769	Fitness standard deviation:	55.51806029664618	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77680	Best fitness:	95.58503401360544	Average fitness:	316.65646258503403	Fitness standard deviation:	52.807521186641125	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77696	Best fitness:	95.58503401360544	Average fitness:	310.4650340136054	Fitness standard deviation:	59.87275814046768	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77712	Best fitness:	95.58503401360544	Average fitness:	308.5776054421769	Fitness standard deviation:	46.378368571424964	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77728	Best fitness:	95.58503401360544	Average fitness:	303.1038911564626	Fitness standard deviation:	56.854648146275025	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77744	Best fitness:	95.58503401360544	Average fitness:	310.37417687074844	Fitness standard deviation:	53.538800544605984	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77760	Best fitness:	95.58503401360544	Average fitness:	307.800462585034	Fitness standard deviation:	50.15514907051633	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77776	Best fitness:	95.58503401360544	Average fitness:	311.04160544217683	Fitness standard deviation:	43.63745760004722	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77792	Best fitness:	95.58503401360544	Average fitness:	310.6141768707484	Fitness standard deviation:	52.19920978055402	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77808	Best fitness:	95.58503401360544	Average fitness:	310.116462585034	Fitness standard deviation:	65.21146837913763	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77824	Best fitness:	95.58503401360544	Average fitness:	312.9701768707483	Fitness standard deviation:	52.04375372428746	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77840	Best fitness:	95.58503401360544	Average fitness:	308.76503401360554	Fitness standard deviation:	57.06706437810424	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77856	Best fitness:	95.58503401360544	Average fitness:	317.97303401360546	Fitness standard deviation:	61.07048429412007	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77872	Best fitness:	95.58503401360544	Average fitness:	311.73360544217684	Fitness standard deviation:	47.89303592168614	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77888	Best fitness:	95.58503401360544	Average fitness:	314.54674829931975	Fitness standard deviation:	58.41135383342062	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77904	Best fitness:	95.58503401360544	Average fitness:	305.41931972789115	Fitness standard deviation:	56.46071677525455	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77920	Best fitness:	95.58503401360544	Average fitness:	313.49589115646256	Fitness standard deviation:	56.23675975221698	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77936	Best fitness:	95.58503401360544	Average fitness:	317.8570340136055	Fitness standard deviation:	59.586710541385465	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77952	Best fitness:	95.58503401360544	Average fitness:	311.76617687074827	Fitness standard deviation:	48.971912186310156	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77968	Best fitness:	95.58503401360544	Average fitness:	311.43189115646265	Fitness standard deviation:	53.14785591236615	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	77984	Best fitness:	95.58503401360544	Average fitness:	307.6273197278913	Fitness standard deviation:	52.90466195730133	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78000	Best fitness:	95.58503401360544	Average fitness:	313.1501768707483	Fitness standard deviation:	57.66677260373266	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78016	Best fitness:	95.58503401360544	Average fitness:	306.2181768707484	Fitness standard deviation:	55.96014948266712	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78032	Best fitness:	95.58503401360544	Average fitness:	309.9461768707483	Fitness standard deviation:	59.30790710541462	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78048	Best fitness:	95.58503401360544	Average fitness:	312.72389115646257	Fitness standard deviation:	50.0136164349066	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78064	Best fitness:	95.58503401360544	Average fitness:	302.94389115646254	Fitness standard deviation:	52.822407168757856	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78080	Best fitness:	95.58503401360544	Average fitness:	313.05074829931976	Fitness standard deviation:	50.832777550212505	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
