Generation:	16	Best fitness:	203.81360544217688	Average fitness:	318.77360544217686	Fitness standard deviation:	32.90879815366047	Best genome:	E5	N6	A11	A15	A14	A17	A12	N7	E4	A7	A16	A9	N5	A10	N12	A6	E3	A8	N9	N3	A13	
Generation:	88800	Best fitness:	100.75646258503401	Average fitness:	310.1016054421769	Fitness standard deviation:	50.076407525838725	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88816	Best fitness:	100.75646258503401	Average fitness:	329.39017687074846	Fitness standard deviation:	54.05162541761084	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88832	Best fitness:	100.75646258503401	Average fitness:	309.7696054421769	Fitness standard deviation:	58.35225647246705	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88848	Best fitness:	100.75646258503401	Average fitness:	316.4198911564626	Fitness standard deviation:	58.522489182207835	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88864	Best fitness:	100.75646258503401	Average fitness:	318.4713197278911	Fitness standard deviation:	55.048080057716966	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88880	Best fitness:	100.75646258503401	Average fitness:	307.7730340136054	Fitness standard deviation:	66.44105568464273	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88896	Best fitness:	100.75646258503401	Average fitness:	308.85017687074827	Fitness standard deviation:	51.540778241255595	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88912	Best fitness:	100.75646258503401	Average fitness:	318.24560544217684	Fitness standard deviation:	50.18860091409488	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88928	Best fitness:	100.75646258503401	Average fitness:	300.1056054421768	Fitness standard deviation:	60.99595176664077	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88944	Best fitness:	100.75646258503401	Average fitness:	313.8198911564626	Fitness standard deviation:	61.18334501666751	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88960	Best fitness:	100.75646258503401	Average fitness:	306.17303401360545	Fitness standard deviation:	54.34127505283021	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88976	Best fitness:	100.75646258503401	Average fitness:	305.7187482993197	Fitness standard deviation:	53.81908179621569	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	88992	Best fitness:	100.75646258503401	Average fitness:	321.4776054421768	Fitness standard deviation:	67.2507933791301	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89008	Best fitness:	100.75646258503401	Average fitness:	314.32617687074816	Fitness standard deviation:	62.01735883654853	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89024	Best fitness:	100.75646258503401	Average fitness:	311.6198911564626	Fitness standard deviation:	51.85169913654652	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89040	Best fitness:	100.75646258503401	Average fitness:	317.0907482993197	Fitness standard deviation:	57.15162139932189	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89056	Best fitness:	100.75646258503401	Average fitness:	300.960462585034	Fitness standard deviation:	60.3404682995769	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89072	Best fitness:	100.75646258503401	Average fitness:	320.7776054421769	Fitness standard deviation:	51.81465203226294	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89088	Best fitness:	100.75646258503401	Average fitness:	308.2730340136054	Fitness standard deviation:	62.06548532191541	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89104	Best fitness:	100.75646258503401	Average fitness:	321.65189115646257	Fitness standard deviation:	51.42518389160816	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89120	Best fitness:	100.75646258503401	Average fitness:	312.2621768707484	Fitness standard deviation:	56.21234529234043	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89136	Best fitness:	100.75646258503401	Average fitness:	321.30674829931985	Fitness standard deviation:	62.092212613703076	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89152	Best fitness:	100.75646258503401	Average fitness:	311.4021768707483	Fitness standard deviation:	50.95255768549679	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89168	Best fitness:	100.75646258503401	Average fitness:	311.0027482993197	Fitness standard deviation:	51.07474375334044	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89184	Best fitness:	100.75646258503401	Average fitness:	313.3421768707483	Fitness standard deviation:	56.20031963014635	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89200	Best fitness:	100.75646258503401	Average fitness:	318.48617687074824	Fitness standard deviation:	49.174030381899755	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89216	Best fitness:	100.75646258503401	Average fitness:	306.6216054421768	Fitness standard deviation:	61.77529340096662	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89232	Best fitness:	100.75646258503401	Average fitness:	312.4290340136055	Fitness standard deviation:	55.651604655523585	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89248	Best fitness:	100.75646258503401	Average fitness:	310.3416054421769	Fitness standard deviation:	45.64276413672617	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89264	Best fitness:	100.75646258503401	Average fitness:	311.7067482993197	Fitness standard deviation:	56.747118185572624	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89280	Best fitness:	100.75646258503401	Average fitness:	315.39417687074837	Fitness standard deviation:	56.74187639491953	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89296	Best fitness:	100.75646258503401	Average fitness:	315.1307482993197	Fitness standard deviation:	61.79870264802969	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89312	Best fitness:	100.75646258503401	Average fitness:	309.0021768707483	Fitness standard deviation:	50.65023625466184	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89328	Best fitness:	100.75646258503401	Average fitness:	313.2730340136055	Fitness standard deviation:	56.19616947945176	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89344	Best fitness:	100.75646258503401	Average fitness:	316.50731972789106	Fitness standard deviation:	56.42982856899825	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89360	Best fitness:	100.75646258503401	Average fitness:	318.7261768707483	Fitness standard deviation:	56.58631735098989	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89376	Best fitness:	100.75646258503401	Average fitness:	311.8416054421769	Fitness standard deviation:	55.07588960697776	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89392	Best fitness:	100.75646258503401	Average fitness:	312.60160544217683	Fitness standard deviation:	54.79571712445849	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89408	Best fitness:	100.75646258503401	Average fitness:	301.35703401360547	Fitness standard deviation:	52.260135660609485	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89424	Best fitness:	100.75646258503401	Average fitness:	312.8067482993198	Fitness standard deviation:	49.14427956745405	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89440	Best fitness:	100.75646258503401	Average fitness:	319.9256054421769	Fitness standard deviation:	48.6574739825995	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89456	Best fitness:	100.75646258503401	Average fitness:	315.6467482993198	Fitness standard deviation:	59.11915974106699	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89472	Best fitness:	100.75646258503401	Average fitness:	323.78103401360545	Fitness standard deviation:	55.52698097909756	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89488	Best fitness:	100.75646258503401	Average fitness:	314.6118911564626	Fitness standard deviation:	50.15162850754883	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89504	Best fitness:	100.75646258503401	Average fitness:	320.43017687074826	Fitness standard deviation:	50.34960878675814	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89520	Best fitness:	100.75646258503401	Average fitness:	315.39646258503393	Fitness standard deviation:	50.961234086233006	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89536	Best fitness:	100.75646258503401	Average fitness:	325.6210340136055	Fitness standard deviation:	53.01990348184812	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89552	Best fitness:	100.75646258503401	Average fitness:	310.8398911564626	Fitness standard deviation:	60.71598326097454	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89568	Best fitness:	100.75646258503401	Average fitness:	311.84217687074835	Fitness standard deviation:	58.76376476179511	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89584	Best fitness:	100.75646258503401	Average fitness:	318.1758911564625	Fitness standard deviation:	54.6625705437366	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89600	Best fitness:	100.75646258503401	Average fitness:	315.2753197278912	Fitness standard deviation:	58.61357044513268	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89616	Best fitness:	100.75646258503401	Average fitness:	301.42046258503404	Fitness standard deviation:	46.771834036116665	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89632	Best fitness:	100.75646258503401	Average fitness:	313.944462585034	Fitness standard deviation:	47.81780731920198	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89648	Best fitness:	100.75646258503401	Average fitness:	309.19360544217693	Fitness standard deviation:	65.43465455190034	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89664	Best fitness:	100.75646258503401	Average fitness:	315.5444625850339	Fitness standard deviation:	64.54500827124197	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89680	Best fitness:	100.75646258503401	Average fitness:	310.21989115646267	Fitness standard deviation:	54.810966961597266	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89696	Best fitness:	100.75646258503401	Average fitness:	310.6501768707482	Fitness standard deviation:	53.86931852972658	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89712	Best fitness:	100.75646258503401	Average fitness:	306.97246258503407	Fitness standard deviation:	58.2213303110095	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89728	Best fitness:	100.75646258503401	Average fitness:	305.9896054421768	Fitness standard deviation:	55.29164482329411	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89744	Best fitness:	100.75646258503401	Average fitness:	309.452462585034	Fitness standard deviation:	57.813920436560075	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89760	Best fitness:	100.75646258503401	Average fitness:	301.5987482993198	Fitness standard deviation:	54.75847592279897	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89776	Best fitness:	100.75646258503401	Average fitness:	313.81874829931974	Fitness standard deviation:	48.540718927094424	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89792	Best fitness:	100.75646258503401	Average fitness:	315.39703401360543	Fitness standard deviation:	47.94202590459371	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89808	Best fitness:	100.75646258503401	Average fitness:	317.9118911564626	Fitness standard deviation:	50.24187509824604	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89824	Best fitness:	100.75646258503401	Average fitness:	312.2833197278911	Fitness standard deviation:	61.54597502647256	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89840	Best fitness:	100.75646258503401	Average fitness:	316.42731972789113	Fitness standard deviation:	50.79649296587958	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89856	Best fitness:	100.75646258503401	Average fitness:	313.1141768707483	Fitness standard deviation:	48.1531194623898	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89872	Best fitness:	100.75646258503401	Average fitness:	307.40846258503393	Fitness standard deviation:	53.37213572183714	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89888	Best fitness:	100.75646258503401	Average fitness:	316.38103401360553	Fitness standard deviation:	60.356863366385866	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89904	Best fitness:	100.75646258503401	Average fitness:	320.212462585034	Fitness standard deviation:	47.269249428682706	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89920	Best fitness:	100.75646258503401	Average fitness:	303.83131972789107	Fitness standard deviation:	58.64464577470663	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89936	Best fitness:	100.75646258503401	Average fitness:	311.9467482993198	Fitness standard deviation:	59.42564899682526	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89952	Best fitness:	100.75646258503401	Average fitness:	316.2050340136055	Fitness standard deviation:	55.92623166060004	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89968	Best fitness:	100.75646258503401	Average fitness:	317.6713197278912	Fitness standard deviation:	58.51811385078181	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	89984	Best fitness:	100.75646258503401	Average fitness:	316.70674829931966	Fitness standard deviation:	49.853571320295146	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90000	Best fitness:	100.75646258503401	Average fitness:	304.28217687074834	Fitness standard deviation:	56.728640140980794	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90016	Best fitness:	100.75646258503401	Average fitness:	314.3861768707484	Fitness standard deviation:	53.495634904129496	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90032	Best fitness:	100.75646258503401	Average fitness:	311.2244625850341	Fitness standard deviation:	48.157285803915485	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90048	Best fitness:	100.75646258503401	Average fitness:	311.50560544217683	Fitness standard deviation:	55.32744893258458	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90064	Best fitness:	100.75646258503401	Average fitness:	304.4507482993197	Fitness standard deviation:	45.81689849558896	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90080	Best fitness:	100.75646258503401	Average fitness:	316.6781768707483	Fitness standard deviation:	51.49514637243366	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90096	Best fitness:	100.75646258503401	Average fitness:	306.3530340136054	Fitness standard deviation:	60.4038316503251	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90112	Best fitness:	100.75646258503401	Average fitness:	310.83017687074835	Fitness standard deviation:	47.489228025405716	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90128	Best fitness:	100.75646258503401	Average fitness:	310.60446258503396	Fitness standard deviation:	55.56165773521984	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90144	Best fitness:	100.75646258503401	Average fitness:	313.35417687074823	Fitness standard deviation:	55.772857370456705	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90160	Best fitness:	100.75646258503401	Average fitness:	314.49017687074826	Fitness standard deviation:	55.919808600881176	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90176	Best fitness:	100.75646258503401	Average fitness:	309.34674829931964	Fitness standard deviation:	55.74012048931421	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90192	Best fitness:	100.75646258503401	Average fitness:	316.1056054421769	Fitness standard deviation:	50.77916374551552	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90208	Best fitness:	100.75646258503401	Average fitness:	313.07417687074826	Fitness standard deviation:	55.66162306403263	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90224	Best fitness:	100.75646258503401	Average fitness:	302.1753197278911	Fitness standard deviation:	57.107331416824415	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90240	Best fitness:	100.75646258503401	Average fitness:	309.2833197278912	Fitness standard deviation:	58.80312282697307	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90256	Best fitness:	100.75646258503401	Average fitness:	309.8730340136055	Fitness standard deviation:	61.538146215769856	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90272	Best fitness:	100.75646258503401	Average fitness:	309.3918911564626	Fitness standard deviation:	55.23194182606249	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90288	Best fitness:	100.75646258503401	Average fitness:	316.5610340136054	Fitness standard deviation:	50.097980197991696	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90304	Best fitness:	100.75646258503401	Average fitness:	312.92160544217677	Fitness standard deviation:	58.53845295850848	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90320	Best fitness:	100.75646258503401	Average fitness:	314.5741768707483	Fitness standard deviation:	54.428513802744156	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90336	Best fitness:	100.75646258503401	Average fitness:	320.40903401360544	Fitness standard deviation:	54.766717841985695	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90352	Best fitness:	100.75646258503401	Average fitness:	313.26389115646265	Fitness standard deviation:	57.29705468371452	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90368	Best fitness:	100.75646258503401	Average fitness:	315.94560544217677	Fitness standard deviation:	62.64798288591159	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90384	Best fitness:	100.75646258503401	Average fitness:	310.4324625850341	Fitness standard deviation:	54.58626353632518	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90400	Best fitness:	100.75646258503401	Average fitness:	308.2941768707483	Fitness standard deviation:	55.02869209006206	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90416	Best fitness:	100.75646258503401	Average fitness:	314.7484625850341	Fitness standard deviation:	52.26177314173686	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90432	Best fitness:	100.75646258503401	Average fitness:	311.66903401360537	Fitness standard deviation:	50.858884531974695	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90448	Best fitness:	100.75646258503401	Average fitness:	316.4101768707482	Fitness standard deviation:	67.00998588757545	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90464	Best fitness:	100.75646258503401	Average fitness:	306.7901768707483	Fitness standard deviation:	59.910480072610106	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90480	Best fitness:	100.75646258503401	Average fitness:	308.5804625850339	Fitness standard deviation:	49.17359648578634	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90496	Best fitness:	100.75646258503401	Average fitness:	320.1587482993198	Fitness standard deviation:	50.18985793637465	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90512	Best fitness:	100.75646258503401	Average fitness:	319.78731972789114	Fitness standard deviation:	54.01502068944927	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	90528	Best fitness:	100.75646258503401	Average fitness:	315.9078911564625	Fitness standard deviation:	60.199042435939816	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
