Generation:	16	Best fitness:	195.29931972789115	Average fitness:	339.79017687074827	Fitness standard deviation:	34.187813768735104	Best genome:	N9	A16	E5	A10	E3	A8	A17	E4	N3	N5	N7	A13	A9	A7	A14	A6	N6	A11	N12	A15	A12	
Generation:	84464	Best fitness:	104.75646258503401	Average fitness:	336.1420340136055	Fitness standard deviation:	40.310145479159715	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84480	Best fitness:	104.75646258503401	Average fitness:	336.8626054421769	Fitness standard deviation:	39.54331000747077	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84496	Best fitness:	104.75646258503401	Average fitness:	338.6653197278914	Fitness standard deviation:	39.4503691703065	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84512	Best fitness:	104.75646258503401	Average fitness:	332.0710340136055	Fitness standard deviation:	45.51754898085452	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84528	Best fitness:	104.75646258503401	Average fitness:	340.6013197278914	Fitness standard deviation:	38.594731215965915	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84544	Best fitness:	104.75646258503401	Average fitness:	339.83846258503405	Fitness standard deviation:	38.25156123904605	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84560	Best fitness:	104.75646258503401	Average fitness:	334.3317482993197	Fitness standard deviation:	40.01051032095014	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84576	Best fitness:	104.75646258503401	Average fitness:	341.4758911564628	Fitness standard deviation:	40.28115483418406	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84592	Best fitness:	104.75646258503401	Average fitness:	339.0226054421771	Fitness standard deviation:	41.18280298689178	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84608	Best fitness:	104.75646258503401	Average fitness:	341.63417687074843	Fitness standard deviation:	41.81906138573263	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84624	Best fitness:	104.75646258503401	Average fitness:	341.3407482993202	Fitness standard deviation:	41.029684599900925	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84640	Best fitness:	104.75646258503401	Average fitness:	337.39560544217704	Fitness standard deviation:	45.228549166134776	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84656	Best fitness:	104.75646258503401	Average fitness:	337.27346258503434	Fitness standard deviation:	38.60498588899879	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84672	Best fitness:	104.75646258503401	Average fitness:	334.7018911564626	Fitness standard deviation:	38.46940190831765	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84688	Best fitness:	104.75646258503401	Average fitness:	336.4193197278912	Fitness standard deviation:	36.27142947167051	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84704	Best fitness:	104.75646258503401	Average fitness:	331.2866054421768	Fitness standard deviation:	39.432821478756885	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84720	Best fitness:	104.75646258503401	Average fitness:	339.8644625850343	Fitness standard deviation:	41.47465172849556	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84736	Best fitness:	104.75646258503401	Average fitness:	340.3760340136056	Fitness standard deviation:	38.284545459503846	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84752	Best fitness:	104.75646258503401	Average fitness:	341.4357482993198	Fitness standard deviation:	42.71622790018342	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84768	Best fitness:	104.75646258503401	Average fitness:	339.7481768707485	Fitness standard deviation:	38.831618464486226	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84784	Best fitness:	104.75646258503401	Average fitness:	345.319891156463	Fitness standard deviation:	37.23541546124373	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84800	Best fitness:	104.75646258503401	Average fitness:	340.6597482993199	Fitness standard deviation:	34.90353419652749	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84816	Best fitness:	104.75646258503401	Average fitness:	340.66674829931986	Fitness standard deviation:	42.77888293090794	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84832	Best fitness:	104.75646258503401	Average fitness:	338.91503401360546	Fitness standard deviation:	41.2908487909555	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84848	Best fitness:	104.75646258503401	Average fitness:	334.82803401360565	Fitness standard deviation:	41.02570015793734	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84864	Best fitness:	104.75646258503401	Average fitness:	336.41546258503416	Fitness standard deviation:	39.964631616274026	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84880	Best fitness:	104.75646258503401	Average fitness:	342.0071768707484	Fitness standard deviation:	42.97045044835687	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84896	Best fitness:	104.75646258503401	Average fitness:	335.5337482993198	Fitness standard deviation:	42.943159802896936	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84912	Best fitness:	104.75646258503401	Average fitness:	335.0507482993199	Fitness standard deviation:	38.17113611949559	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84928	Best fitness:	104.75646258503401	Average fitness:	337.07846258503434	Fitness standard deviation:	37.457580983598724	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84944	Best fitness:	104.75646258503401	Average fitness:	339.3613197278912	Fitness standard deviation:	41.04079793054115	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84960	Best fitness:	104.75646258503401	Average fitness:	336.2723197278913	Fitness standard deviation:	42.19622366288438	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84976	Best fitness:	104.75646258503401	Average fitness:	341.8988911564627	Fitness standard deviation:	38.20594028794101	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	84992	Best fitness:	104.75646258503401	Average fitness:	340.7224625850342	Fitness standard deviation:	38.973755417549114	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85008	Best fitness:	104.75646258503401	Average fitness:	340.1946054421771	Fitness standard deviation:	38.433134649674365	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85024	Best fitness:	104.75646258503401	Average fitness:	339.7384625850343	Fitness standard deviation:	38.86386184661341	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85040	Best fitness:	104.75646258503401	Average fitness:	341.86231972789136	Fitness standard deviation:	38.66087151244835	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85056	Best fitness:	104.75646258503401	Average fitness:	342.04017687074855	Fitness standard deviation:	43.10150871074997	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85072	Best fitness:	104.75646258503401	Average fitness:	342.99560544217724	Fitness standard deviation:	37.212323426191894	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85088	Best fitness:	104.75646258503401	Average fitness:	340.74660544217704	Fitness standard deviation:	40.264485855454325	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85104	Best fitness:	104.75646258503401	Average fitness:	342.5746054421769	Fitness standard deviation:	38.70696179300175	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85120	Best fitness:	104.75646258503401	Average fitness:	338.1376054421768	Fitness standard deviation:	37.09134223640281	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85136	Best fitness:	104.75646258503401	Average fitness:	337.89374829932	Fitness standard deviation:	43.71584662922822	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85152	Best fitness:	104.75646258503401	Average fitness:	338.272462585034	Fitness standard deviation:	39.43039609028464	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85168	Best fitness:	104.75646258503401	Average fitness:	335.5647482993198	Fitness standard deviation:	42.96025259208227	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85184	Best fitness:	104.75646258503401	Average fitness:	341.0990340136057	Fitness standard deviation:	38.38907805879273	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85200	Best fitness:	104.75646258503401	Average fitness:	341.04860544217695	Fitness standard deviation:	42.089777074530474	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85216	Best fitness:	104.75646258503401	Average fitness:	330.91731972789114	Fitness standard deviation:	37.67943891323658	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85232	Best fitness:	104.75646258503401	Average fitness:	342.00703401360556	Fitness standard deviation:	41.831005365369265	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85248	Best fitness:	104.75646258503401	Average fitness:	341.0570340136056	Fitness standard deviation:	38.49948538855647	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85264	Best fitness:	104.75646258503401	Average fitness:	339.18160544217693	Fitness standard deviation:	40.92585167328438	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85280	Best fitness:	104.75646258503401	Average fitness:	335.4330340136057	Fitness standard deviation:	41.51578571274954	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85296	Best fitness:	104.75646258503401	Average fitness:	340.1771768707485	Fitness standard deviation:	38.45487288328213	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85312	Best fitness:	104.75646258503401	Average fitness:	342.3083197278915	Fitness standard deviation:	42.07227470189647	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85328	Best fitness:	104.75646258503401	Average fitness:	341.6347482993199	Fitness standard deviation:	41.045735987743114	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85344	Best fitness:	104.75646258503401	Average fitness:	336.7917482993198	Fitness standard deviation:	43.134633178087455	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85360	Best fitness:	104.75646258503401	Average fitness:	340.9977482993199	Fitness standard deviation:	42.41433360893221	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85376	Best fitness:	104.75646258503401	Average fitness:	338.74846258503413	Fitness standard deviation:	42.80491810003871	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85392	Best fitness:	104.75646258503401	Average fitness:	344.07089115646295	Fitness standard deviation:	43.17091514278226	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85408	Best fitness:	104.75646258503401	Average fitness:	337.35874829931976	Fitness standard deviation:	41.57793580489437	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85424	Best fitness:	104.75646258503401	Average fitness:	343.2447482993199	Fitness standard deviation:	41.29089302072527	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85440	Best fitness:	104.75646258503401	Average fitness:	336.6218911564629	Fitness standard deviation:	42.22827175517098	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85456	Best fitness:	104.75646258503401	Average fitness:	343.89817687074844	Fitness standard deviation:	38.43123812733594	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85472	Best fitness:	104.75646258503401	Average fitness:	340.45717687074847	Fitness standard deviation:	40.75539888487545	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85488	Best fitness:	104.75646258503401	Average fitness:	342.12789115646285	Fitness standard deviation:	39.03331669541928	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85504	Best fitness:	104.75646258503401	Average fitness:	339.7440340136056	Fitness standard deviation:	37.685862078936886	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85520	Best fitness:	104.75646258503401	Average fitness:	335.8691768707485	Fitness standard deviation:	39.72938666626444	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85536	Best fitness:	104.75646258503401	Average fitness:	342.89017687074863	Fitness standard deviation:	43.04147679357004	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85552	Best fitness:	104.75646258503401	Average fitness:	340.95760544217694	Fitness standard deviation:	39.93905457477093	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85568	Best fitness:	104.75646258503401	Average fitness:	341.5034625850342	Fitness standard deviation:	40.220775258920256	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85584	Best fitness:	104.75646258503401	Average fitness:	334.8063197278914	Fitness standard deviation:	43.756427585917415	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85600	Best fitness:	104.75646258503401	Average fitness:	340.3786054421769	Fitness standard deviation:	41.21901220112795	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85616	Best fitness:	104.75646258503401	Average fitness:	339.51546258503413	Fitness standard deviation:	37.424373437150095	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85632	Best fitness:	104.75646258503401	Average fitness:	341.78203401360565	Fitness standard deviation:	40.02599893819016	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85648	Best fitness:	104.75646258503401	Average fitness:	339.93274829931994	Fitness standard deviation:	40.38733910623021	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85664	Best fitness:	104.75646258503401	Average fitness:	338.8283197278911	Fitness standard deviation:	42.41166829988645	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85680	Best fitness:	104.75646258503401	Average fitness:	341.3180340136059	Fitness standard deviation:	39.30465357476967	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85696	Best fitness:	104.75646258503401	Average fitness:	341.6924625850342	Fitness standard deviation:	38.85158943929043	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85712	Best fitness:	104.75646258503401	Average fitness:	337.36274829931995	Fitness standard deviation:	38.71699886750163	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85728	Best fitness:	104.75646258503401	Average fitness:	341.055462585034	Fitness standard deviation:	43.04578576898542	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85744	Best fitness:	104.75646258503401	Average fitness:	337.90360544217737	Fitness standard deviation:	40.98072366668134	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85760	Best fitness:	104.75646258503401	Average fitness:	336.8534625850342	Fitness standard deviation:	40.84425879746486	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85776	Best fitness:	104.75646258503401	Average fitness:	338.92860544217706	Fitness standard deviation:	37.590979968604174	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85792	Best fitness:	104.75646258503401	Average fitness:	340.7457482993198	Fitness standard deviation:	43.267047878759385	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85808	Best fitness:	104.75646258503401	Average fitness:	344.0360340136057	Fitness standard deviation:	42.449242764092965	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85824	Best fitness:	104.75646258503401	Average fitness:	336.4554625850341	Fitness standard deviation:	43.43110386201885	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85840	Best fitness:	104.75646258503401	Average fitness:	340.6621768707484	Fitness standard deviation:	40.55170335384149	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85856	Best fitness:	104.75646258503401	Average fitness:	339.2356054421769	Fitness standard deviation:	40.38429344208373	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85872	Best fitness:	104.75646258503401	Average fitness:	339.66389115646257	Fitness standard deviation:	39.29627278789183	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85888	Best fitness:	104.75646258503401	Average fitness:	339.22960544217705	Fitness standard deviation:	40.54836101169435	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85904	Best fitness:	104.75646258503401	Average fitness:	341.59289115646277	Fitness standard deviation:	38.36444750211917	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85920	Best fitness:	104.75646258503401	Average fitness:	335.9507482993199	Fitness standard deviation:	43.680399190820005	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85936	Best fitness:	104.75646258503401	Average fitness:	339.84974829931997	Fitness standard deviation:	39.803160419848126	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85952	Best fitness:	104.75646258503401	Average fitness:	343.62760544217696	Fitness standard deviation:	40.631475985185354	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85968	Best fitness:	104.75646258503401	Average fitness:	340.96746258503407	Fitness standard deviation:	38.8825394607704	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	85984	Best fitness:	104.75646258503401	Average fitness:	343.31831972789143	Fitness standard deviation:	44.2322196056777	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86000	Best fitness:	104.75646258503401	Average fitness:	343.4431768707485	Fitness standard deviation:	41.0647457298489	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86016	Best fitness:	104.75646258503401	Average fitness:	342.5208911564628	Fitness standard deviation:	40.90201257435449	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86032	Best fitness:	104.75646258503401	Average fitness:	339.4940340136057	Fitness standard deviation:	43.11327870427688	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86048	Best fitness:	104.75646258503401	Average fitness:	337.3600340136057	Fitness standard deviation:	42.87107782381392	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86064	Best fitness:	104.75646258503401	Average fitness:	338.60746258503406	Fitness standard deviation:	40.46030192241602	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86080	Best fitness:	104.75646258503401	Average fitness:	338.6140340136055	Fitness standard deviation:	39.22534223286923	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86096	Best fitness:	104.75646258503401	Average fitness:	335.3056054421771	Fitness standard deviation:	42.47000114462548	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86112	Best fitness:	104.75646258503401	Average fitness:	337.51817687074845	Fitness standard deviation:	38.527157285346085	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86128	Best fitness:	104.75646258503401	Average fitness:	342.6350340136055	Fitness standard deviation:	41.92438282801791	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86144	Best fitness:	104.75646258503401	Average fitness:	341.2958911564628	Fitness standard deviation:	39.38452524864587	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86160	Best fitness:	104.75646258503401	Average fitness:	333.74846258503385	Fitness standard deviation:	43.147515184680636	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86176	Best fitness:	104.75646258503401	Average fitness:	335.647319727891	Fitness standard deviation:	41.5639782975399	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	86192	Best fitness:	104.75646258503401	Average fitness:	340.3508911564629	Fitness standard deviation:	39.70723223051644	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
