Generation:	16	Best fitness:	436.0	Average fitness:	534.02	Fitness standard deviation:	50.957821774483264	Best genome:	A4	E11	E10	A2	N4	E2	E3	A11	E7	A8	A1	N2	N12	N3	A6	N11	E9	A10	N10	E4	A5	A9	N7	E6	E1	E5	A7	A3	E8	
Generation:	22128	Best fitness:	334.0	Average fitness:	436.98	Fitness standard deviation:	47.05166947091251	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22144	Best fitness:	334.0	Average fitness:	454.34	Fitness standard deviation:	49.2847278576234	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22160	Best fitness:	334.0	Average fitness:	467.55	Fitness standard deviation:	55.89711531018393	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22176	Best fitness:	334.0	Average fitness:	444.4	Fitness standard deviation:	40.112092939660975	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22192	Best fitness:	334.0	Average fitness:	475.44	Fitness standard deviation:	57.00110876114605	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22208	Best fitness:	334.0	Average fitness:	463.59	Fitness standard deviation:	53.617365657033176	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22224	Best fitness:	334.0	Average fitness:	473.03	Fitness standard deviation:	56.964279158082924	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22240	Best fitness:	334.0	Average fitness:	438.28	Fitness standard deviation:	33.168081041869144	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22256	Best fitness:	334.0	Average fitness:	432.35	Fitness standard deviation:	40.063293673885575	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22272	Best fitness:	334.0	Average fitness:	473.87	Fitness standard deviation:	54.523142792762776	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22288	Best fitness:	334.0	Average fitness:	471.43	Fitness standard deviation:	54.30732086928979	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22304	Best fitness:	334.0	Average fitness:	486.42	Fitness standard deviation:	65.63553610659397	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22320	Best fitness:	334.0	Average fitness:	469.16	Fitness standard deviation:	57.45654357860382	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22336	Best fitness:	334.0	Average fitness:	418.52	Fitness standard deviation:	37.567933134523116	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22352	Best fitness:	334.0	Average fitness:	426.12	Fitness standard deviation:	38.641242216057194	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22368	Best fitness:	334.0	Average fitness:	438.7	Fitness standard deviation:	47.6435724940941	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22384	Best fitness:	334.0	Average fitness:	483.35	Fitness standard deviation:	72.30994053378829	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22400	Best fitness:	334.0	Average fitness:	506.61	Fitness standard deviation:	75.12601347070135	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22416	Best fitness:	334.0	Average fitness:	513.82	Fitness standard deviation:	82.5933871444924	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22432	Best fitness:	334.0	Average fitness:	493.35	Fitness standard deviation:	66.13038257866046	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22448	Best fitness:	334.0	Average fitness:	436.46	Fitness standard deviation:	37.35061445277707	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22464	Best fitness:	334.0	Average fitness:	457.75	Fitness standard deviation:	49.106084144431634	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22480	Best fitness:	334.0	Average fitness:	465.81	Fitness standard deviation:	57.62962692921064	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22496	Best fitness:	334.0	Average fitness:	428.24	Fitness standard deviation:	36.33514001624322	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22512	Best fitness:	334.0	Average fitness:	467.16	Fitness standard deviation:	50.17085209561426	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22528	Best fitness:	334.0	Average fitness:	448.06	Fitness standard deviation:	37.516348436381705	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22544	Best fitness:	334.0	Average fitness:	426.89	Fitness standard deviation:	34.713079667468286	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22560	Best fitness:	334.0	Average fitness:	459.65	Fitness standard deviation:	48.65930024157766	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22576	Best fitness:	334.0	Average fitness:	465.83	Fitness standard deviation:	56.469470512835514	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22592	Best fitness:	334.0	Average fitness:	433.54	Fitness standard deviation:	38.29658470412212	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22608	Best fitness:	334.0	Average fitness:	451.38	Fitness standard deviation:	42.4687602832953	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22624	Best fitness:	334.0	Average fitness:	462.59	Fitness standard deviation:	54.945080762521414	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22640	Best fitness:	334.0	Average fitness:	466.83	Fitness standard deviation:	55.28961113988776	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22656	Best fitness:	334.0	Average fitness:	450.2	Fitness standard deviation:	41.873380565700685	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22672	Best fitness:	334.0	Average fitness:	470.67	Fitness standard deviation:	51.77548744338385	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22688	Best fitness:	334.0	Average fitness:	466.34	Fitness standard deviation:	53.16337461072237	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22704	Best fitness:	334.0	Average fitness:	420.16	Fitness standard deviation:	35.93653294351028	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22720	Best fitness:	334.0	Average fitness:	437.18	Fitness standard deviation:	36.337963619333436	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22736	Best fitness:	334.0	Average fitness:	447.0	Fitness standard deviation:	45.312691378906194	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22752	Best fitness:	334.0	Average fitness:	449.74	Fitness standard deviation:	46.165922497010705	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22768	Best fitness:	334.0	Average fitness:	440.35	Fitness standard deviation:	41.02276806847632	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22784	Best fitness:	334.0	Average fitness:	460.16	Fitness standard deviation:	44.82314580660309	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22800	Best fitness:	334.0	Average fitness:	510.2	Fitness standard deviation:	69.88791025635264	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22816	Best fitness:	334.0	Average fitness:	449.15	Fitness standard deviation:	50.87659088421708	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22832	Best fitness:	334.0	Average fitness:	494.11	Fitness standard deviation:	69.11336990771034	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22848	Best fitness:	334.0	Average fitness:	450.25	Fitness standard deviation:	40.65694897554415	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22864	Best fitness:	334.0	Average fitness:	487.48	Fitness standard deviation:	62.0021741554278	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22880	Best fitness:	334.0	Average fitness:	437.89	Fitness standard deviation:	48.51781013195051	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22896	Best fitness:	334.0	Average fitness:	497.02	Fitness standard deviation:	66.53194420727536	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22912	Best fitness:	334.0	Average fitness:	478.14	Fitness standard deviation:	55.27640002749818	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22928	Best fitness:	334.0	Average fitness:	494.7	Fitness standard deviation:	65.66315557449246	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22944	Best fitness:	334.0	Average fitness:	402.29	Fitness standard deviation:	30.80626397341943	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22960	Best fitness:	334.0	Average fitness:	444.57	Fitness standard deviation:	45.98635775966608	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22976	Best fitness:	334.0	Average fitness:	387.12	Fitness standard deviation:	26.413360255749353	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	22992	Best fitness:	334.0	Average fitness:	490.64	Fitness standard deviation:	72.07087067602278	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23008	Best fitness:	334.0	Average fitness:	454.77	Fitness standard deviation:	46.63664975102737	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23024	Best fitness:	334.0	Average fitness:	432.21	Fitness standard deviation:	35.2750038979445	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23040	Best fitness:	334.0	Average fitness:	457.28	Fitness standard deviation:	44.13050645528556	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23056	Best fitness:	334.0	Average fitness:	434.24	Fitness standard deviation:	39.52369415932676	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23072	Best fitness:	334.0	Average fitness:	441.98	Fitness standard deviation:	45.24996795578977	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23088	Best fitness:	334.0	Average fitness:	426.51	Fitness standard deviation:	37.01769711908076	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23104	Best fitness:	334.0	Average fitness:	496.59	Fitness standard deviation:	72.69416689116123	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23120	Best fitness:	334.0	Average fitness:	494.03	Fitness standard deviation:	71.19500754968709	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23136	Best fitness:	334.0	Average fitness:	434.83	Fitness standard deviation:	35.423171794744746	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23152	Best fitness:	334.0	Average fitness:	438.06	Fitness standard deviation:	37.822696889566195	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23168	Best fitness:	334.0	Average fitness:	457.02	Fitness standard deviation:	49.79477482628072	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23184	Best fitness:	334.0	Average fitness:	444.58	Fitness standard deviation:	38.56090766566575	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23200	Best fitness:	334.0	Average fitness:	462.54	Fitness standard deviation:	52.30897054999266	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23216	Best fitness:	334.0	Average fitness:	477.8	Fitness standard deviation:	59.79682265806438	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23232	Best fitness:	334.0	Average fitness:	471.35	Fitness standard deviation:	65.20879925286155	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23248	Best fitness:	334.0	Average fitness:	441.59	Fitness standard deviation:	44.33804122872368	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23264	Best fitness:	334.0	Average fitness:	433.42	Fitness standard deviation:	37.62769724551318	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23280	Best fitness:	334.0	Average fitness:	477.01	Fitness standard deviation:	53.234668215365055	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23296	Best fitness:	334.0	Average fitness:	486.88	Fitness standard deviation:	63.58604878430487	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23312	Best fitness:	334.0	Average fitness:	478.16	Fitness standard deviation:	57.631019425306015	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23328	Best fitness:	334.0	Average fitness:	434.52	Fitness standard deviation:	41.968197483332546	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23344	Best fitness:	334.0	Average fitness:	460.08	Fitness standard deviation:	51.18548231676635	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23360	Best fitness:	334.0	Average fitness:	492.34	Fitness standard deviation:	64.3010450925955	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23376	Best fitness:	334.0	Average fitness:	444.86	Fitness standard deviation:	42.53540172609165	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23392	Best fitness:	334.0	Average fitness:	455.81	Fitness standard deviation:	47.157543405058746	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23408	Best fitness:	334.0	Average fitness:	441.53	Fitness standard deviation:	46.372719350928726	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23424	Best fitness:	334.0	Average fitness:	421.83	Fitness standard deviation:	36.947003938073244	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23440	Best fitness:	334.0	Average fitness:	427.9	Fitness standard deviation:	36.358630337239056	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23456	Best fitness:	334.0	Average fitness:	417.06	Fitness standard deviation:	32.03055416317364	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23472	Best fitness:	334.0	Average fitness:	459.54	Fitness standard deviation:	54.255952668808604	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23488	Best fitness:	334.0	Average fitness:	483.93	Fitness standard deviation:	60.637819057086816	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23504	Best fitness:	334.0	Average fitness:	437.29	Fitness standard deviation:	40.53548938892931	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23520	Best fitness:	334.0	Average fitness:	477.02	Fitness standard deviation:	60.60824696359399	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23536	Best fitness:	334.0	Average fitness:	438.74	Fitness standard deviation:	33.32855232379588	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23552	Best fitness:	334.0	Average fitness:	488.34	Fitness standard deviation:	60.56768445301504	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23568	Best fitness:	334.0	Average fitness:	441.47	Fitness standard deviation:	36.06922649572625	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23584	Best fitness:	334.0	Average fitness:	465.26	Fitness standard deviation:	47.18508662702654	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23600	Best fitness:	334.0	Average fitness:	475.03	Fitness standard deviation:	60.90179882400847	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23616	Best fitness:	334.0	Average fitness:	424.63	Fitness standard deviation:	40.36970522557726	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23632	Best fitness:	334.0	Average fitness:	435.02	Fitness standard deviation:	36.54804509135885	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	23648	Best fitness:	334.0	Average fitness:	426.93	Fitness standard deviation:	35.74052461842159	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
