Generation:	16	Best fitness:	238.29931972789115	Average fitness:	339.3850340136055	Fitness standard deviation:	30.412244580237143	Best genome:	N9	N3	N5	E3	A15	A12	A14	N7	N6	A9	A16	E5	N12	A13	A11	A6	E4	A7	A17	A10	A8	
Generation:	70496	Best fitness:	95.6421768707483	Average fitness:	313.6176054421769	Fitness standard deviation:	55.827017089051296	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70512	Best fitness:	95.6421768707483	Average fitness:	321.4513197278912	Fitness standard deviation:	57.83120757402	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70528	Best fitness:	95.6421768707483	Average fitness:	314.54446258503407	Fitness standard deviation:	54.01740070059813	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70544	Best fitness:	95.6421768707483	Average fitness:	317.772462585034	Fitness standard deviation:	53.90285355666266	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70560	Best fitness:	95.6421768707483	Average fitness:	300.43531972789117	Fitness standard deviation:	51.60836368224808	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70576	Best fitness:	95.6421768707483	Average fitness:	312.5650340136055	Fitness standard deviation:	58.08334595691797	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70592	Best fitness:	95.6421768707483	Average fitness:	319.0216054421769	Fitness standard deviation:	55.054431852596984	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70608	Best fitness:	95.6421768707483	Average fitness:	303.60274829931967	Fitness standard deviation:	63.999874461611576	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70624	Best fitness:	95.6421768707483	Average fitness:	312.72103401360545	Fitness standard deviation:	52.30267033726064	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70640	Best fitness:	95.6421768707483	Average fitness:	315.48903401360536	Fitness standard deviation:	52.089856981244736	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70656	Best fitness:	95.6421768707483	Average fitness:	319.63931972789106	Fitness standard deviation:	50.57292338388039	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70672	Best fitness:	95.6421768707483	Average fitness:	310.3661768707483	Fitness standard deviation:	53.629138777728066	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70688	Best fitness:	95.6421768707483	Average fitness:	315.97531972789125	Fitness standard deviation:	53.37654812093156	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70704	Best fitness:	95.6421768707483	Average fitness:	315.2838911564626	Fitness standard deviation:	61.086538871890085	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70720	Best fitness:	95.6421768707483	Average fitness:	304.92046258503393	Fitness standard deviation:	52.681817894346246	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70736	Best fitness:	95.6421768707483	Average fitness:	312.8153197278911	Fitness standard deviation:	56.630051994483985	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70752	Best fitness:	95.6421768707483	Average fitness:	311.5181768707483	Fitness standard deviation:	59.093355021300574	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70768	Best fitness:	95.6421768707483	Average fitness:	319.8593197278911	Fitness standard deviation:	54.44824211476212	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70784	Best fitness:	95.6421768707483	Average fitness:	309.39017687074823	Fitness standard deviation:	52.88388966212601	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70800	Best fitness:	95.6421768707483	Average fitness:	314.9187482993197	Fitness standard deviation:	56.84174218990542	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70816	Best fitness:	95.6421768707483	Average fitness:	306.4296054421768	Fitness standard deviation:	62.32125464666685	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70832	Best fitness:	95.6421768707483	Average fitness:	303.2547482993197	Fitness standard deviation:	55.136561049889245	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70848	Best fitness:	95.6421768707483	Average fitness:	324.6336054421768	Fitness standard deviation:	49.015685702619315	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70864	Best fitness:	95.6421768707483	Average fitness:	319.3016054421768	Fitness standard deviation:	58.043458972302716	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70880	Best fitness:	95.6421768707483	Average fitness:	332.3936054421769	Fitness standard deviation:	56.985364751998965	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70896	Best fitness:	95.6421768707483	Average fitness:	316.43817687074824	Fitness standard deviation:	49.36934453604146	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70912	Best fitness:	95.6421768707483	Average fitness:	313.7033197278912	Fitness standard deviation:	53.38939526588724	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70928	Best fitness:	95.6421768707483	Average fitness:	316.7981768707483	Fitness standard deviation:	57.49163281375679	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70944	Best fitness:	95.6421768707483	Average fitness:	307.7101768707484	Fitness standard deviation:	58.58178692796482	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70960	Best fitness:	95.6421768707483	Average fitness:	304.73760544217674	Fitness standard deviation:	46.62108714795423	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70976	Best fitness:	95.6421768707483	Average fitness:	314.905605442177	Fitness standard deviation:	59.84748760586942	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	70992	Best fitness:	95.6421768707483	Average fitness:	328.0227482993198	Fitness standard deviation:	49.55998235574788	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71008	Best fitness:	95.6421768707483	Average fitness:	321.1821768707483	Fitness standard deviation:	53.4582292781104	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71024	Best fitness:	95.6421768707483	Average fitness:	307.79989115646254	Fitness standard deviation:	60.84411456521074	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71040	Best fitness:	95.6421768707483	Average fitness:	311.6267482993197	Fitness standard deviation:	61.682114156837564	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71056	Best fitness:	95.6421768707483	Average fitness:	315.0336054421769	Fitness standard deviation:	65.68878219393663	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71072	Best fitness:	95.6421768707483	Average fitness:	310.24789115646263	Fitness standard deviation:	43.10991930933231	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71088	Best fitness:	95.6421768707483	Average fitness:	304.50960544217685	Fitness standard deviation:	58.59586772642116	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71104	Best fitness:	95.6421768707483	Average fitness:	308.51074829931963	Fitness standard deviation:	58.14220905219708	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71120	Best fitness:	95.6421768707483	Average fitness:	313.5776054421769	Fitness standard deviation:	64.1448541362693	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71136	Best fitness:	95.6421768707483	Average fitness:	317.4176054421769	Fitness standard deviation:	57.270269099904795	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71152	Best fitness:	95.6421768707483	Average fitness:	318.2667482993197	Fitness standard deviation:	56.584391591278084	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71168	Best fitness:	95.6421768707483	Average fitness:	318.7347482993197	Fitness standard deviation:	49.095621671034024	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71184	Best fitness:	95.6421768707483	Average fitness:	303.58103401360546	Fitness standard deviation:	53.414313150185905	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71200	Best fitness:	95.6421768707483	Average fitness:	312.37931972789113	Fitness standard deviation:	54.762176131832796	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71216	Best fitness:	95.6421768707483	Average fitness:	315.4176054421769	Fitness standard deviation:	57.39089112394056	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71232	Best fitness:	95.6421768707483	Average fitness:	313.75817687074834	Fitness standard deviation:	54.543360743016706	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71248	Best fitness:	95.6421768707483	Average fitness:	306.47531972789113	Fitness standard deviation:	53.289302478957985	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71264	Best fitness:	95.6421768707483	Average fitness:	311.26446258503404	Fitness standard deviation:	61.16550269288621	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71280	Best fitness:	95.6421768707483	Average fitness:	311.69246258503404	Fitness standard deviation:	57.78279768306163	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71296	Best fitness:	95.6421768707483	Average fitness:	316.80103401360543	Fitness standard deviation:	53.3355643220452	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71312	Best fitness:	95.6421768707483	Average fitness:	315.30446258503395	Fitness standard deviation:	56.40330622528132	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71328	Best fitness:	95.6421768707483	Average fitness:	301.52560544217687	Fitness standard deviation:	57.80416278774252	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71344	Best fitness:	95.6421768707483	Average fitness:	307.0176054421769	Fitness standard deviation:	57.285811759090564	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71360	Best fitness:	95.6421768707483	Average fitness:	317.23017687074827	Fitness standard deviation:	51.88631720543343	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71376	Best fitness:	95.6421768707483	Average fitness:	320.312462585034	Fitness standard deviation:	54.24260128913661	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71392	Best fitness:	95.6421768707483	Average fitness:	311.52274829931974	Fitness standard deviation:	54.150442194663114	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71408	Best fitness:	95.6421768707483	Average fitness:	311.1570340136054	Fitness standard deviation:	56.06578191476764	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71424	Best fitness:	95.6421768707483	Average fitness:	319.5713197278912	Fitness standard deviation:	53.83410018316097	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71440	Best fitness:	95.6421768707483	Average fitness:	315.2816054421769	Fitness standard deviation:	51.08750201090562	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71456	Best fitness:	95.6421768707483	Average fitness:	314.6410340136055	Fitness standard deviation:	48.96832994364202	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71472	Best fitness:	95.6421768707483	Average fitness:	315.79703401360547	Fitness standard deviation:	50.13426221494374	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71488	Best fitness:	95.6421768707483	Average fitness:	312.5833197278912	Fitness standard deviation:	59.359203859010016	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71504	Best fitness:	95.6421768707483	Average fitness:	313.13246258503403	Fitness standard deviation:	49.45357496745027	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71520	Best fitness:	95.6421768707483	Average fitness:	310.32560544217677	Fitness standard deviation:	58.074258399510036	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71536	Best fitness:	95.6421768707483	Average fitness:	301.0490340136054	Fitness standard deviation:	57.90828203711276	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71552	Best fitness:	95.6421768707483	Average fitness:	317.0998911564625	Fitness standard deviation:	49.26032422275165	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71568	Best fitness:	95.6421768707483	Average fitness:	326.4970340136055	Fitness standard deviation:	54.399148804865305	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71584	Best fitness:	95.6421768707483	Average fitness:	310.7821768707483	Fitness standard deviation:	58.20721808104811	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71600	Best fitness:	95.6421768707483	Average fitness:	306.61417687074834	Fitness standard deviation:	48.24066114211714	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71616	Best fitness:	95.6421768707483	Average fitness:	311.5141768707483	Fitness standard deviation:	57.24922307359823	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71632	Best fitness:	95.6421768707483	Average fitness:	300.71589115646265	Fitness standard deviation:	61.584061306643356	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71648	Best fitness:	95.6421768707483	Average fitness:	308.94903401360546	Fitness standard deviation:	49.86684762199334	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71664	Best fitness:	95.6421768707483	Average fitness:	309.2581768707483	Fitness standard deviation:	58.90924965589367	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71680	Best fitness:	95.6421768707483	Average fitness:	313.464462585034	Fitness standard deviation:	51.28474023428373	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71696	Best fitness:	95.6421768707483	Average fitness:	314.79303401360534	Fitness standard deviation:	57.99648913793429	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71712	Best fitness:	95.6421768707483	Average fitness:	308.1096054421768	Fitness standard deviation:	53.782409615040486	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71728	Best fitness:	95.6421768707483	Average fitness:	310.00389115646266	Fitness standard deviation:	55.627912421072665	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71744	Best fitness:	95.6421768707483	Average fitness:	317.1067482993197	Fitness standard deviation:	59.78196296406412	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71760	Best fitness:	95.6421768707483	Average fitness:	312.8741768707484	Fitness standard deviation:	52.053845791778784	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71776	Best fitness:	95.6421768707483	Average fitness:	316.01017687074824	Fitness standard deviation:	54.59411125902926	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71792	Best fitness:	95.6421768707483	Average fitness:	310.93189115646254	Fitness standard deviation:	60.010583559085994	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71808	Best fitness:	95.6421768707483	Average fitness:	316.3581768707483	Fitness standard deviation:	45.475015041004575	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71824	Best fitness:	95.6421768707483	Average fitness:	307.88731972789117	Fitness standard deviation:	59.22071261762033	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71840	Best fitness:	95.6421768707483	Average fitness:	302.63646258503394	Fitness standard deviation:	51.400801073722654	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71856	Best fitness:	95.6421768707483	Average fitness:	314.92674829931957	Fitness standard deviation:	51.85936396974937	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71872	Best fitness:	95.6421768707483	Average fitness:	309.6924625850339	Fitness standard deviation:	52.20106013779992	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71888	Best fitness:	95.6421768707483	Average fitness:	317.8981768707483	Fitness standard deviation:	56.66497718617915	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71904	Best fitness:	95.6421768707483	Average fitness:	303.103319727891	Fitness standard deviation:	57.86139131068456	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71920	Best fitness:	95.6421768707483	Average fitness:	307.85531972789113	Fitness standard deviation:	62.824303164314	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71936	Best fitness:	95.6421768707483	Average fitness:	314.05417687074817	Fitness standard deviation:	50.36256792337673	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71952	Best fitness:	95.6421768707483	Average fitness:	313.2118911564627	Fitness standard deviation:	55.765332925078994	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71968	Best fitness:	95.6421768707483	Average fitness:	318.2890340136055	Fitness standard deviation:	59.22753544955734	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	71984	Best fitness:	95.6421768707483	Average fitness:	313.31131972789126	Fitness standard deviation:	57.71661836587307	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72000	Best fitness:	95.6421768707483	Average fitness:	311.35074829931966	Fitness standard deviation:	57.99071762456683	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72016	Best fitness:	95.6421768707483	Average fitness:	308.7776054421769	Fitness standard deviation:	57.83818858766274	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72032	Best fitness:	95.6421768707483	Average fitness:	316.2136054421768	Fitness standard deviation:	57.168037594874455	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72048	Best fitness:	95.6421768707483	Average fitness:	315.5850340136055	Fitness standard deviation:	53.479016064094466	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72064	Best fitness:	95.6421768707483	Average fitness:	319.7056054421769	Fitness standard deviation:	64.44867732909178	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72080	Best fitness:	95.6421768707483	Average fitness:	317.38389115646254	Fitness standard deviation:	49.69918817059618	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72096	Best fitness:	95.6421768707483	Average fitness:	314.3547482993198	Fitness standard deviation:	53.00489970728736	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72112	Best fitness:	95.6421768707483	Average fitness:	313.25303401360554	Fitness standard deviation:	66.53536899289286	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72128	Best fitness:	95.6421768707483	Average fitness:	307.6958911564625	Fitness standard deviation:	55.66967639458264	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72144	Best fitness:	95.6421768707483	Average fitness:	309.23874829931975	Fitness standard deviation:	63.37960262624896	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72160	Best fitness:	95.6421768707483	Average fitness:	305.0896054421768	Fitness standard deviation:	50.78266958444041	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72176	Best fitness:	95.6421768707483	Average fitness:	309.2033197278912	Fitness standard deviation:	65.03641573576378	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72192	Best fitness:	95.6421768707483	Average fitness:	316.8427482993197	Fitness standard deviation:	52.421410640605814	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72208	Best fitness:	95.6421768707483	Average fitness:	306.31531972789116	Fitness standard deviation:	57.25142234326175	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72224	Best fitness:	95.6421768707483	Average fitness:	312.4461768707483	Fitness standard deviation:	55.23144564540776	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
