Generation:	16	Best fitness:	225.67074829931974	Average fitness:	347.0703197278914	Fitness standard deviation:	32.98151597083878	Best genome:	A9	N6	A12	A17	A7	A10	A11	N12	A15	A14	N7	E4	E3	N9	A13	A16	E5	N5	N3	A6	A8	
Generation:	91456	Best fitness:	95.87074829931973	Average fitness:	336.3243197278913	Fitness standard deviation:	47.06861244014758	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91472	Best fitness:	95.87074829931973	Average fitness:	337.56289115646274	Fitness standard deviation:	43.16068708551658	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91488	Best fitness:	95.87074829931973	Average fitness:	342.70246258503414	Fitness standard deviation:	43.40698296028284	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91504	Best fitness:	95.87074829931973	Average fitness:	340.05089115646274	Fitness standard deviation:	42.47225228142655	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91520	Best fitness:	95.87074829931973	Average fitness:	341.4738911564629	Fitness standard deviation:	38.66781626381616	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91536	Best fitness:	95.87074829931973	Average fitness:	335.4741768707484	Fitness standard deviation:	42.63435517638472	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91552	Best fitness:	95.87074829931973	Average fitness:	339.2567482993199	Fitness standard deviation:	38.226888601654025	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91568	Best fitness:	95.87074829931973	Average fitness:	339.218605442177	Fitness standard deviation:	44.330821308172744	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91584	Best fitness:	95.87074829931973	Average fitness:	339.9613197278913	Fitness standard deviation:	40.188317533881424	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91600	Best fitness:	95.87074829931973	Average fitness:	337.64117687074844	Fitness standard deviation:	40.22454863992527	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91616	Best fitness:	95.87074829931973	Average fitness:	336.27317687074856	Fitness standard deviation:	40.52403436787827	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91632	Best fitness:	95.87074829931973	Average fitness:	337.85874829931987	Fitness standard deviation:	40.8672998723569	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91648	Best fitness:	95.87074829931973	Average fitness:	335.4193197278912	Fitness standard deviation:	44.10493609285815	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91664	Best fitness:	95.87074829931973	Average fitness:	334.76189115646275	Fitness standard deviation:	41.511757015701136	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91680	Best fitness:	95.87074829931973	Average fitness:	341.2451768707485	Fitness standard deviation:	41.71152959559361	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91696	Best fitness:	95.87074829931973	Average fitness:	337.1426054421773	Fitness standard deviation:	41.67841059853902	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91712	Best fitness:	95.87074829931973	Average fitness:	338.77517687074845	Fitness standard deviation:	41.31360694932442	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91728	Best fitness:	95.87074829931973	Average fitness:	337.49403401360547	Fitness standard deviation:	40.908535517464735	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91744	Best fitness:	95.87074829931973	Average fitness:	332.22674829932	Fitness standard deviation:	46.18399730271452	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91760	Best fitness:	95.87074829931973	Average fitness:	334.48603401360543	Fitness standard deviation:	40.7501378865828	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91776	Best fitness:	95.87074829931973	Average fitness:	343.05931972789136	Fitness standard deviation:	42.63570229519013	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91792	Best fitness:	95.87074829931973	Average fitness:	334.4493197278914	Fitness standard deviation:	43.680621281183775	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91808	Best fitness:	95.87074829931973	Average fitness:	336.4196054421768	Fitness standard deviation:	41.35452975608521	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91824	Best fitness:	95.87074829931973	Average fitness:	338.1640340136055	Fitness standard deviation:	40.83707483952517	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91840	Best fitness:	95.87074829931973	Average fitness:	341.0074625850341	Fitness standard deviation:	41.78928891938407	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91856	Best fitness:	95.87074829931973	Average fitness:	337.8847482993201	Fitness standard deviation:	39.87200501093263	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91872	Best fitness:	95.87074829931973	Average fitness:	337.8003197278912	Fitness standard deviation:	41.30227032130167	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91888	Best fitness:	95.87074829931973	Average fitness:	339.742605442177	Fitness standard deviation:	38.92152628019091	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91904	Best fitness:	95.87074829931973	Average fitness:	336.03603401360556	Fitness standard deviation:	46.073179933710705	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91920	Best fitness:	95.87074829931973	Average fitness:	338.73574829932	Fitness standard deviation:	45.58326124370922	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91936	Best fitness:	95.87074829931973	Average fitness:	337.8423197278912	Fitness standard deviation:	41.51350058224235	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91952	Best fitness:	95.87074829931973	Average fitness:	337.0304625850341	Fitness standard deviation:	42.48919172914353	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91968	Best fitness:	95.87074829931973	Average fitness:	339.0640340136056	Fitness standard deviation:	37.92814193757366	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	91984	Best fitness:	95.87074829931973	Average fitness:	341.03960544217705	Fitness standard deviation:	41.76828063084645	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92000	Best fitness:	95.87074829931973	Average fitness:	337.0048911564624	Fitness standard deviation:	38.7356253467012	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92016	Best fitness:	95.87074829931973	Average fitness:	338.8390340136056	Fitness standard deviation:	42.833341084834785	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92032	Best fitness:	95.87074829931973	Average fitness:	337.46303401360564	Fitness standard deviation:	42.203614963649734	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92048	Best fitness:	95.87074829931973	Average fitness:	333.8441768707484	Fitness standard deviation:	44.24768500897037	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92064	Best fitness:	95.87074829931973	Average fitness:	334.27974829932	Fitness standard deviation:	42.981081797337154	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92080	Best fitness:	95.87074829931973	Average fitness:	334.6197482993199	Fitness standard deviation:	41.34541525085106	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92096	Best fitness:	95.87074829931973	Average fitness:	342.71046258503435	Fitness standard deviation:	41.212873834692545	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92112	Best fitness:	95.87074829931973	Average fitness:	337.3763197278915	Fitness standard deviation:	42.55901997466672	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92128	Best fitness:	95.87074829931973	Average fitness:	337.50346258503413	Fitness standard deviation:	44.12940954645062	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92144	Best fitness:	95.87074829931973	Average fitness:	337.1016054421769	Fitness standard deviation:	42.99709039610252	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92160	Best fitness:	95.87074829931973	Average fitness:	333.5031768707484	Fitness standard deviation:	39.21147829424961	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92176	Best fitness:	95.87074829931973	Average fitness:	343.7250340136055	Fitness standard deviation:	43.78869707854682	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92192	Best fitness:	95.87074829931973	Average fitness:	341.70974829932	Fitness standard deviation:	41.96337034162737	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92208	Best fitness:	95.87074829931973	Average fitness:	336.53389115646286	Fitness standard deviation:	41.230191195782936	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92224	Best fitness:	95.87074829931973	Average fitness:	341.3954625850342	Fitness standard deviation:	36.45579354617909	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92240	Best fitness:	95.87074829931973	Average fitness:	336.79760544217714	Fitness standard deviation:	40.39327481304839	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92256	Best fitness:	95.87074829931973	Average fitness:	335.143605442177	Fitness standard deviation:	40.804839924015035	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92272	Best fitness:	95.87074829931973	Average fitness:	337.3561768707483	Fitness standard deviation:	42.25325916568388	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92288	Best fitness:	95.87074829931973	Average fitness:	338.4818911564629	Fitness standard deviation:	38.144594373493696	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92304	Best fitness:	95.87074829931973	Average fitness:	335.1716054421771	Fitness standard deviation:	43.279372841470554	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92320	Best fitness:	95.87074829931973	Average fitness:	340.99989115646275	Fitness standard deviation:	41.26220932088848	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92336	Best fitness:	95.87074829931973	Average fitness:	337.7164625850343	Fitness standard deviation:	44.955681759361426	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92352	Best fitness:	95.87074829931973	Average fitness:	333.5867482993197	Fitness standard deviation:	43.987120159409926	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92368	Best fitness:	95.87074829931973	Average fitness:	335.90689115646273	Fitness standard deviation:	41.87488141707243	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92384	Best fitness:	95.87074829931973	Average fitness:	339.4284625850342	Fitness standard deviation:	38.531121263154525	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92400	Best fitness:	95.87074829931973	Average fitness:	338.35060544217674	Fitness standard deviation:	43.63580520978297	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92416	Best fitness:	95.87074829931973	Average fitness:	338.57931972789135	Fitness standard deviation:	38.7123245681448	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92432	Best fitness:	95.87074829931973	Average fitness:	335.216605442177	Fitness standard deviation:	40.177869469169615	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92448	Best fitness:	95.87074829931973	Average fitness:	339.3557482993198	Fitness standard deviation:	39.33778475834497	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92464	Best fitness:	95.87074829931973	Average fitness:	335.11717687074844	Fitness standard deviation:	44.54809063340014	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92480	Best fitness:	95.87074829931973	Average fitness:	336.3538911564628	Fitness standard deviation:	41.15985474181543	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92496	Best fitness:	95.87074829931973	Average fitness:	336.5294625850342	Fitness standard deviation:	42.49107298297959	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92512	Best fitness:	95.87074829931973	Average fitness:	334.65117687074854	Fitness standard deviation:	40.85352017680648	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92528	Best fitness:	95.87074829931973	Average fitness:	339.3270340136056	Fitness standard deviation:	43.40004701492799	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92544	Best fitness:	95.87074829931973	Average fitness:	338.1838911564628	Fitness standard deviation:	44.8383586548074	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92560	Best fitness:	95.87074829931973	Average fitness:	335.2028911564628	Fitness standard deviation:	45.54546393664337	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92576	Best fitness:	95.87074829931973	Average fitness:	337.3850340136054	Fitness standard deviation:	42.726945472239834	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92592	Best fitness:	95.87074829931973	Average fitness:	342.08131972789124	Fitness standard deviation:	44.433490615130594	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92608	Best fitness:	95.87074829931973	Average fitness:	335.4697482993199	Fitness standard deviation:	37.776736970559774	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92624	Best fitness:	95.87074829931973	Average fitness:	337.2990340136054	Fitness standard deviation:	42.913734539926324	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92640	Best fitness:	95.87074829931973	Average fitness:	335.04474829931985	Fitness standard deviation:	41.30724670227306	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92656	Best fitness:	95.87074829931973	Average fitness:	336.5184625850343	Fitness standard deviation:	43.538646975874165	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92672	Best fitness:	95.87074829931973	Average fitness:	335.9611768707484	Fitness standard deviation:	39.764851547463834	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92688	Best fitness:	95.87074829931973	Average fitness:	337.8437482993198	Fitness standard deviation:	44.294797612019806	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92704	Best fitness:	95.87074829931973	Average fitness:	339.6693197278913	Fitness standard deviation:	42.71818899986951	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92720	Best fitness:	95.87074829931973	Average fitness:	338.7910340136054	Fitness standard deviation:	40.220577187630234	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92736	Best fitness:	95.87074829931973	Average fitness:	337.39160544217697	Fitness standard deviation:	41.34027514002611	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92752	Best fitness:	95.87074829931973	Average fitness:	335.83346258503434	Fitness standard deviation:	40.59203693874865	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92768	Best fitness:	95.87074829931973	Average fitness:	336.12917687074855	Fitness standard deviation:	45.52701008551441	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92784	Best fitness:	95.87074829931973	Average fitness:	339.3238911564629	Fitness standard deviation:	42.863788155276346	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92800	Best fitness:	95.87074829931973	Average fitness:	335.7723197278913	Fitness standard deviation:	39.06106289216034	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92816	Best fitness:	95.87074829931973	Average fitness:	338.68003401360556	Fitness standard deviation:	46.158386854837296	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92832	Best fitness:	95.87074829931973	Average fitness:	337.4406054421772	Fitness standard deviation:	43.18616664358331	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92848	Best fitness:	95.87074829931973	Average fitness:	338.7197482993199	Fitness standard deviation:	38.01083888142155	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92864	Best fitness:	95.87074829931973	Average fitness:	337.6190340136054	Fitness standard deviation:	42.43984336946227	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92880	Best fitness:	95.87074829931973	Average fitness:	342.91774829932	Fitness standard deviation:	38.03739040143291	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92896	Best fitness:	95.87074829931973	Average fitness:	338.7566054421771	Fitness standard deviation:	43.93140780599145	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92912	Best fitness:	95.87074829931973	Average fitness:	335.19246258503415	Fitness standard deviation:	38.856569978970256	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92928	Best fitness:	95.87074829931973	Average fitness:	337.8321768707486	Fitness standard deviation:	41.82492985221682	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92944	Best fitness:	95.87074829931973	Average fitness:	339.2768911564628	Fitness standard deviation:	40.583223826389855	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92960	Best fitness:	95.87074829931973	Average fitness:	339.1410340136054	Fitness standard deviation:	40.31965508841785	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92976	Best fitness:	95.87074829931973	Average fitness:	338.7671768707483	Fitness standard deviation:	45.27565038579945	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	92992	Best fitness:	95.87074829931973	Average fitness:	338.21074829932	Fitness standard deviation:	41.63497891662436	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93008	Best fitness:	95.87074829931973	Average fitness:	337.98017687074855	Fitness standard deviation:	42.68216547783805	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93024	Best fitness:	95.87074829931973	Average fitness:	342.9074625850343	Fitness standard deviation:	42.746131690601004	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93040	Best fitness:	95.87074829931973	Average fitness:	338.10603401360544	Fitness standard deviation:	42.097318638495494	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93056	Best fitness:	95.87074829931973	Average fitness:	337.47960544217705	Fitness standard deviation:	41.562585253802396	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93072	Best fitness:	95.87074829931973	Average fitness:	339.05146258503396	Fitness standard deviation:	41.98798593353939	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93088	Best fitness:	95.87074829931973	Average fitness:	338.7051768707484	Fitness standard deviation:	40.99540474970134	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93104	Best fitness:	95.87074829931973	Average fitness:	339.9570340136055	Fitness standard deviation:	38.41477181438177	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93120	Best fitness:	95.87074829931973	Average fitness:	335.18560544217695	Fitness standard deviation:	39.63022686417682	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93136	Best fitness:	95.87074829931973	Average fitness:	337.23560544217696	Fitness standard deviation:	40.907159166850484	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93152	Best fitness:	95.87074829931973	Average fitness:	336.1318911564628	Fitness standard deviation:	40.42723814459752	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93168	Best fitness:	95.87074829931973	Average fitness:	337.7358911564627	Fitness standard deviation:	39.09043603058457	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93184	Best fitness:	95.87074829931973	Average fitness:	343.04217687074845	Fitness standard deviation:	40.12162865231527	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
