Generation:	16	Best fitness:	219.6421768707483	Average fitness:	331.52960544217683	Fitness standard deviation:	36.26899070634779	Best genome:	E5	N6	A17	A15	N7	A6	A12	A14	A16	A13	A9	A7	N9	E3	A10	E4	N3	A11	N12	N5	A8	
Generation:	68992	Best fitness:	95.75646258503401	Average fitness:	309.66103401360544	Fitness standard deviation:	59.403905763159784	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69008	Best fitness:	95.75646258503401	Average fitness:	319.0238911564626	Fitness standard deviation:	53.91795604434574	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69024	Best fitness:	95.75646258503401	Average fitness:	307.7976054421768	Fitness standard deviation:	53.05773371776546	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69040	Best fitness:	95.75646258503401	Average fitness:	311.9301768707483	Fitness standard deviation:	53.029987616557534	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69056	Best fitness:	95.75646258503401	Average fitness:	318.6467482993197	Fitness standard deviation:	49.65954403532033	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69072	Best fitness:	95.75646258503401	Average fitness:	299.4776054421769	Fitness standard deviation:	57.8537535684521	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69088	Best fitness:	95.75646258503401	Average fitness:	311.8947482993197	Fitness standard deviation:	63.348990581330256	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69104	Best fitness:	95.75646258503401	Average fitness:	318.6038911564626	Fitness standard deviation:	52.14808133829379	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69120	Best fitness:	95.75646258503401	Average fitness:	312.81131972789115	Fitness standard deviation:	52.03787595157032	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69136	Best fitness:	95.75646258503401	Average fitness:	309.78903401360554	Fitness standard deviation:	55.26528378795558	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69152	Best fitness:	95.75646258503401	Average fitness:	313.61360544217683	Fitness standard deviation:	62.20720609218773	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69168	Best fitness:	95.75646258503401	Average fitness:	318.2781768707484	Fitness standard deviation:	52.20394130401908	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69184	Best fitness:	95.75646258503401	Average fitness:	305.3141768707483	Fitness standard deviation:	56.83655484827003	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69200	Best fitness:	95.75646258503401	Average fitness:	309.8993197278912	Fitness standard deviation:	49.99180569588074	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69216	Best fitness:	95.75646258503401	Average fitness:	301.21474829931975	Fitness standard deviation:	56.43795132456782	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69232	Best fitness:	95.75646258503401	Average fitness:	307.05246258503405	Fitness standard deviation:	49.93634666947391	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69248	Best fitness:	95.75646258503401	Average fitness:	313.1181768707483	Fitness standard deviation:	58.99146437322911	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69264	Best fitness:	95.75646258503401	Average fitness:	320.0187482993197	Fitness standard deviation:	54.437813895437486	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69280	Best fitness:	95.75646258503401	Average fitness:	308.4827482993198	Fitness standard deviation:	66.6934423456937	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69296	Best fitness:	95.75646258503401	Average fitness:	310.0753197278911	Fitness standard deviation:	55.62478037122429	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69312	Best fitness:	95.75646258503401	Average fitness:	310.32160544217686	Fitness standard deviation:	57.22679614677455	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69328	Best fitness:	95.75646258503401	Average fitness:	331.2101768707484	Fitness standard deviation:	52.66700214342478	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69344	Best fitness:	95.75646258503401	Average fitness:	298.2610340136054	Fitness standard deviation:	62.12418967171602	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69360	Best fitness:	95.75646258503401	Average fitness:	308.70160544217686	Fitness standard deviation:	59.42613122462652	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69376	Best fitness:	95.75646258503401	Average fitness:	299.2027482993197	Fitness standard deviation:	55.901844849992685	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69392	Best fitness:	95.75646258503401	Average fitness:	315.6301768707483	Fitness standard deviation:	58.91324596283548	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69408	Best fitness:	95.75646258503401	Average fitness:	311.78846258503404	Fitness standard deviation:	59.22591921289399	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69424	Best fitness:	95.75646258503401	Average fitness:	302.80789115646263	Fitness standard deviation:	51.20440510386598	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69440	Best fitness:	95.75646258503401	Average fitness:	320.1816054421768	Fitness standard deviation:	57.35017524375837	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69456	Best fitness:	95.75646258503401	Average fitness:	312.7410340136055	Fitness standard deviation:	68.39454118568236	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69472	Best fitness:	95.75646258503401	Average fitness:	308.1861768707483	Fitness standard deviation:	58.80576202782742	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69488	Best fitness:	95.75646258503401	Average fitness:	307.01817687074833	Fitness standard deviation:	58.34775195921328	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69504	Best fitness:	95.75646258503401	Average fitness:	311.0707482993197	Fitness standard deviation:	61.507111518481665	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69520	Best fitness:	95.75646258503401	Average fitness:	306.54903401360554	Fitness standard deviation:	61.22102394919376	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69536	Best fitness:	95.75646258503401	Average fitness:	316.275319727891	Fitness standard deviation:	56.90874997748589	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69552	Best fitness:	95.75646258503401	Average fitness:	305.4810340136054	Fitness standard deviation:	60.21872507207474	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69568	Best fitness:	95.75646258503401	Average fitness:	318.41017687074833	Fitness standard deviation:	52.66572401670827	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69584	Best fitness:	95.75646258503401	Average fitness:	310.56617687074834	Fitness standard deviation:	60.16968647864783	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69600	Best fitness:	95.75646258503401	Average fitness:	303.248462585034	Fitness standard deviation:	56.70049786773464	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69616	Best fitness:	95.75646258503401	Average fitness:	317.7798911564625	Fitness standard deviation:	60.989442429298656	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69632	Best fitness:	95.75646258503401	Average fitness:	313.44274829931976	Fitness standard deviation:	64.27038382029598	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69648	Best fitness:	95.75646258503401	Average fitness:	319.1747482993197	Fitness standard deviation:	56.280989434755874	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69664	Best fitness:	95.75646258503401	Average fitness:	314.16960544217693	Fitness standard deviation:	61.451211564748746	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69680	Best fitness:	95.75646258503401	Average fitness:	311.5016054421768	Fitness standard deviation:	51.168636069612894	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69696	Best fitness:	95.75646258503401	Average fitness:	312.7318911564626	Fitness standard deviation:	59.797102382872666	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69712	Best fitness:	95.75646258503401	Average fitness:	315.2673197278911	Fitness standard deviation:	58.07364744030125	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69728	Best fitness:	95.75646258503401	Average fitness:	306.92731972789113	Fitness standard deviation:	64.29998050972505	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69744	Best fitness:	95.75646258503401	Average fitness:	316.87303401360543	Fitness standard deviation:	51.53076159629196	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69760	Best fitness:	95.75646258503401	Average fitness:	310.4821768707482	Fitness standard deviation:	51.99350477488041	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69776	Best fitness:	95.75646258503401	Average fitness:	304.69874829931973	Fitness standard deviation:	59.22018919115959	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69792	Best fitness:	95.75646258503401	Average fitness:	317.33074829931974	Fitness standard deviation:	57.13544359052194	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69808	Best fitness:	95.75646258503401	Average fitness:	309.62789115646257	Fitness standard deviation:	56.192976029945605	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69824	Best fitness:	95.75646258503401	Average fitness:	310.28046258503406	Fitness standard deviation:	59.164391555069955	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69840	Best fitness:	95.75646258503401	Average fitness:	326.03189115646256	Fitness standard deviation:	58.51520695703374	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69856	Best fitness:	95.75646258503401	Average fitness:	305.23074829931977	Fitness standard deviation:	59.14018461870655	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69872	Best fitness:	95.75646258503401	Average fitness:	323.82446258503404	Fitness standard deviation:	61.637281029703885	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69888	Best fitness:	95.75646258503401	Average fitness:	307.85474829931974	Fitness standard deviation:	55.91031890739429	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69904	Best fitness:	95.75646258503401	Average fitness:	306.22046258503406	Fitness standard deviation:	56.71451818880026	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69920	Best fitness:	95.75646258503401	Average fitness:	316.9256054421769	Fitness standard deviation:	62.1286901000739	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69936	Best fitness:	95.75646258503401	Average fitness:	305.440462585034	Fitness standard deviation:	48.211347774191935	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69952	Best fitness:	95.75646258503401	Average fitness:	310.4530340136055	Fitness standard deviation:	54.946971063573876	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69968	Best fitness:	95.75646258503401	Average fitness:	315.5496054421768	Fitness standard deviation:	50.53599810036406	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	69984	Best fitness:	95.75646258503401	Average fitness:	307.6078911564626	Fitness standard deviation:	48.49845644503565	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70000	Best fitness:	95.75646258503401	Average fitness:	312.5187482993197	Fitness standard deviation:	55.28996703909013	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70016	Best fitness:	95.75646258503401	Average fitness:	320.63817687074834	Fitness standard deviation:	58.327897063384135	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70032	Best fitness:	95.75646258503401	Average fitness:	308.7341768707483	Fitness standard deviation:	48.50123711108947	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70048	Best fitness:	95.75646258503401	Average fitness:	315.60960544217676	Fitness standard deviation:	58.67445183626103	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70064	Best fitness:	95.75646258503401	Average fitness:	312.14617687074826	Fitness standard deviation:	58.691220707032784	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70080	Best fitness:	95.75646258503401	Average fitness:	315.82789115646256	Fitness standard deviation:	53.53883999261753	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70096	Best fitness:	95.75646258503401	Average fitness:	318.2873197278912	Fitness standard deviation:	58.41609230061071	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70112	Best fitness:	95.75646258503401	Average fitness:	306.7130340136054	Fitness standard deviation:	59.27460969736967	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70128	Best fitness:	95.75646258503401	Average fitness:	309.96560544217687	Fitness standard deviation:	56.12021162774475	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70144	Best fitness:	95.75646258503401	Average fitness:	319.0890340136054	Fitness standard deviation:	55.89716089610365	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70160	Best fitness:	95.75646258503401	Average fitness:	315.12103401360537	Fitness standard deviation:	58.600377113782734	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70176	Best fitness:	95.75646258503401	Average fitness:	309.6730340136054	Fitness standard deviation:	48.10915372698351	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70192	Best fitness:	95.75646258503401	Average fitness:	308.05017687074815	Fitness standard deviation:	53.31821331115549	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70208	Best fitness:	95.75646258503401	Average fitness:	315.65874829931977	Fitness standard deviation:	50.63566125463237	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70224	Best fitness:	95.75646258503401	Average fitness:	311.5861768707484	Fitness standard deviation:	53.548218960072965	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70240	Best fitness:	95.75646258503401	Average fitness:	318.43931972789113	Fitness standard deviation:	49.63211049146242	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70256	Best fitness:	95.75646258503401	Average fitness:	313.4907482993197	Fitness standard deviation:	52.542695020335614	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70272	Best fitness:	95.75646258503401	Average fitness:	319.2233197278912	Fitness standard deviation:	63.322980993942345	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70288	Best fitness:	95.75646258503401	Average fitness:	308.1798911564626	Fitness standard deviation:	54.94792330554301	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70304	Best fitness:	95.75646258503401	Average fitness:	309.51246258503403	Fitness standard deviation:	51.57260219004914	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70320	Best fitness:	95.75646258503401	Average fitness:	329.08274829931975	Fitness standard deviation:	56.81364340022706	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70336	Best fitness:	95.75646258503401	Average fitness:	314.87417687074833	Fitness standard deviation:	48.14904839884467	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70352	Best fitness:	95.75646258503401	Average fitness:	308.63989115646257	Fitness standard deviation:	57.51665223716892	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70368	Best fitness:	95.75646258503401	Average fitness:	317.904462585034	Fitness standard deviation:	50.679889080625365	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70384	Best fitness:	95.75646258503401	Average fitness:	305.6564625850339	Fitness standard deviation:	62.39862406907933	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70400	Best fitness:	95.75646258503401	Average fitness:	311.27474829931975	Fitness standard deviation:	53.137433213223574	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70416	Best fitness:	95.75646258503401	Average fitness:	310.0827482993197	Fitness standard deviation:	59.82822679393167	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70432	Best fitness:	95.75646258503401	Average fitness:	313.89703401360543	Fitness standard deviation:	56.144184307105256	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70448	Best fitness:	95.75646258503401	Average fitness:	307.1884625850341	Fitness standard deviation:	52.817177984872636	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70464	Best fitness:	95.75646258503401	Average fitness:	310.19189115646253	Fitness standard deviation:	59.97002667932014	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70480	Best fitness:	95.75646258503401	Average fitness:	306.33246258503397	Fitness standard deviation:	59.07287878268224	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70496	Best fitness:	95.75646258503401	Average fitness:	301.8198911564627	Fitness standard deviation:	56.89393706516988	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70512	Best fitness:	95.75646258503401	Average fitness:	325.5850340136055	Fitness standard deviation:	57.49362087063509	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70528	Best fitness:	95.75646258503401	Average fitness:	323.93189115646254	Fitness standard deviation:	61.473191770469995	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70544	Best fitness:	95.75646258503401	Average fitness:	313.3513197278911	Fitness standard deviation:	58.374759345568705	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70560	Best fitness:	95.75646258503401	Average fitness:	313.34446258503397	Fitness standard deviation:	54.29196327642023	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70576	Best fitness:	95.75646258503401	Average fitness:	299.20617687074827	Fitness standard deviation:	64.84518752240854	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70592	Best fitness:	95.75646258503401	Average fitness:	306.5798911564625	Fitness standard deviation:	63.36998985614049	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70608	Best fitness:	95.75646258503401	Average fitness:	303.9598911564627	Fitness standard deviation:	55.60562697704437	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70624	Best fitness:	95.75646258503401	Average fitness:	304.6924625850341	Fitness standard deviation:	55.25259740796382	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70640	Best fitness:	95.75646258503401	Average fitness:	312.76503401360543	Fitness standard deviation:	59.02202155612283	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70656	Best fitness:	95.75646258503401	Average fitness:	311.13989115646245	Fitness standard deviation:	58.974902469661814	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70672	Best fitness:	95.75646258503401	Average fitness:	313.89017687074835	Fitness standard deviation:	54.260043686841605	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70688	Best fitness:	95.75646258503401	Average fitness:	311.6113197278911	Fitness standard deviation:	53.578198685354714	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70704	Best fitness:	95.75646258503401	Average fitness:	306.88389115646254	Fitness standard deviation:	50.41337082439094	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70720	Best fitness:	95.75646258503401	Average fitness:	314.08160544217685	Fitness standard deviation:	58.162949112552646	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
