Generation:	16	Best fitness:	220.8421768707483	Average fitness:	339.76889115646264	Fitness standard deviation:	35.216278538511716	Best genome:	A15	E5	A9	N6	N7	A10	N5	E4	A11	A6	E3	A7	A17	A14	A12	N3	A16	N12	A8	N9	A13	
Generation:	70464	Best fitness:	95.61360544217688	Average fitness:	338.89517687074846	Fitness standard deviation:	39.00656537072199	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70480	Best fitness:	95.61360544217688	Average fitness:	337.36431972789126	Fitness standard deviation:	40.66824754859089	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70496	Best fitness:	95.61360544217688	Average fitness:	337.77374829931995	Fitness standard deviation:	44.794399421930294	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70512	Best fitness:	95.61360544217688	Average fitness:	336.5424625850342	Fitness standard deviation:	42.104991123017584	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70528	Best fitness:	95.61360544217688	Average fitness:	340.8353197278911	Fitness standard deviation:	39.07402145901535	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70544	Best fitness:	95.61360544217688	Average fitness:	340.17674829931985	Fitness standard deviation:	40.92464748978623	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70560	Best fitness:	95.61360544217688	Average fitness:	341.60731972789137	Fitness standard deviation:	41.637650167969404	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70576	Best fitness:	95.61360544217688	Average fitness:	338.113605442177	Fitness standard deviation:	43.559619664387824	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70592	Best fitness:	95.61360544217688	Average fitness:	339.3357482993199	Fitness standard deviation:	40.14352556001722	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70608	Best fitness:	95.61360544217688	Average fitness:	335.9666054421772	Fitness standard deviation:	39.813788186701224	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70624	Best fitness:	95.61360544217688	Average fitness:	342.068605442177	Fitness standard deviation:	40.76881280401699	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70640	Best fitness:	95.61360544217688	Average fitness:	338.14131972789124	Fitness standard deviation:	43.84251593313207	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70656	Best fitness:	95.61360544217688	Average fitness:	339.49046258503387	Fitness standard deviation:	42.93841307581577	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70672	Best fitness:	95.61360544217688	Average fitness:	336.5217482993196	Fitness standard deviation:	38.70932154546503	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70688	Best fitness:	95.61360544217688	Average fitness:	331.40374829931966	Fitness standard deviation:	43.516949510202	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70704	Best fitness:	95.61360544217688	Average fitness:	330.98560544217696	Fitness standard deviation:	39.776089111168176	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70720	Best fitness:	95.61360544217688	Average fitness:	335.5543197278912	Fitness standard deviation:	43.15289683917228	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70736	Best fitness:	95.61360544217688	Average fitness:	340.59589115646287	Fitness standard deviation:	43.91234567329114	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70752	Best fitness:	95.61360544217688	Average fitness:	337.4963197278913	Fitness standard deviation:	42.355298384075645	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70768	Best fitness:	95.61360544217688	Average fitness:	340.7914625850342	Fitness standard deviation:	43.150580239435946	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70784	Best fitness:	95.61360544217688	Average fitness:	340.5758911564628	Fitness standard deviation:	40.558461585766324	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70800	Best fitness:	95.61360544217688	Average fitness:	341.54531972789147	Fitness standard deviation:	38.05445430121505	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70816	Best fitness:	95.61360544217688	Average fitness:	337.3160340136056	Fitness standard deviation:	41.831163978741095	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70832	Best fitness:	95.61360544217688	Average fitness:	337.8568911564629	Fitness standard deviation:	42.463608042411934	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70848	Best fitness:	95.61360544217688	Average fitness:	337.7038911564627	Fitness standard deviation:	38.653225589720144	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70864	Best fitness:	95.61360544217688	Average fitness:	339.45974829932	Fitness standard deviation:	42.22027307576108	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70880	Best fitness:	95.61360544217688	Average fitness:	340.86674829931985	Fitness standard deviation:	40.33986199322765	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70896	Best fitness:	95.61360544217688	Average fitness:	336.09731972789115	Fitness standard deviation:	42.47378423239927	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70912	Best fitness:	95.61360544217688	Average fitness:	340.3103197278911	Fitness standard deviation:	38.17693070669344	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70928	Best fitness:	95.61360544217688	Average fitness:	340.45560544217705	Fitness standard deviation:	43.39032930062096	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70944	Best fitness:	95.61360544217688	Average fitness:	336.9171768707485	Fitness standard deviation:	42.90298400140122	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70960	Best fitness:	95.61360544217688	Average fitness:	341.0917482993198	Fitness standard deviation:	42.20299365312508	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70976	Best fitness:	95.61360544217688	Average fitness:	337.5211768707484	Fitness standard deviation:	44.866066899161105	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	70992	Best fitness:	95.61360544217688	Average fitness:	341.49803401360555	Fitness standard deviation:	43.119203856333925	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71008	Best fitness:	95.61360544217688	Average fitness:	333.2781768707485	Fitness standard deviation:	41.56388858868049	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71024	Best fitness:	95.61360544217688	Average fitness:	337.5266054421771	Fitness standard deviation:	39.162599015032754	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71040	Best fitness:	95.61360544217688	Average fitness:	340.7600340136057	Fitness standard deviation:	43.04984760811162	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71056	Best fitness:	95.61360544217688	Average fitness:	342.1361768707484	Fitness standard deviation:	39.777645510604906	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71072	Best fitness:	95.61360544217688	Average fitness:	340.42731972789136	Fitness standard deviation:	38.37007783602814	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71088	Best fitness:	95.61360544217688	Average fitness:	341.2637482993198	Fitness standard deviation:	39.50360794656506	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71104	Best fitness:	95.61360544217688	Average fitness:	340.02231972789144	Fitness standard deviation:	40.146224078170704	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71120	Best fitness:	95.61360544217688	Average fitness:	337.6060340136056	Fitness standard deviation:	39.60309825825576	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71136	Best fitness:	95.61360544217688	Average fitness:	340.40474829931975	Fitness standard deviation:	41.53648893909734	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71152	Best fitness:	95.61360544217688	Average fitness:	341.23531972789124	Fitness standard deviation:	41.709784125011986	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71168	Best fitness:	95.61360544217688	Average fitness:	340.855605442177	Fitness standard deviation:	39.97215519711242	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71184	Best fitness:	95.61360544217688	Average fitness:	336.2863197278911	Fitness standard deviation:	40.727951871571705	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71200	Best fitness:	95.61360544217688	Average fitness:	337.1601768707484	Fitness standard deviation:	43.78218688285109	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71216	Best fitness:	95.61360544217688	Average fitness:	333.28817687074843	Fitness standard deviation:	44.171450729064844	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71232	Best fitness:	95.61360544217688	Average fitness:	339.8096054421769	Fitness standard deviation:	40.53736568467494	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71248	Best fitness:	95.61360544217688	Average fitness:	342.2811768707486	Fitness standard deviation:	38.09813495649446	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71264	Best fitness:	95.61360544217688	Average fitness:	341.6704625850343	Fitness standard deviation:	40.51393098676059	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71280	Best fitness:	95.61360544217688	Average fitness:	338.98489115646277	Fitness standard deviation:	40.54198997335972	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71296	Best fitness:	95.61360544217688	Average fitness:	339.07589115646266	Fitness standard deviation:	40.65989597746112	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71312	Best fitness:	95.61360544217688	Average fitness:	341.4096054421769	Fitness standard deviation:	40.56897779720613	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71328	Best fitness:	95.61360544217688	Average fitness:	338.4270340136056	Fitness standard deviation:	40.97929023100247	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71344	Best fitness:	95.61360544217688	Average fitness:	337.19289115646274	Fitness standard deviation:	46.06643817379858	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71360	Best fitness:	95.61360544217688	Average fitness:	339.3508911564627	Fitness standard deviation:	43.43526750046252	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71376	Best fitness:	95.61360544217688	Average fitness:	337.65217687074846	Fitness standard deviation:	41.74885512300465	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71392	Best fitness:	95.61360544217688	Average fitness:	337.71217687074846	Fitness standard deviation:	42.51675864063631	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71408	Best fitness:	95.61360544217688	Average fitness:	340.5968911564628	Fitness standard deviation:	40.809377101447694	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71424	Best fitness:	95.61360544217688	Average fitness:	342.47317687074826	Fitness standard deviation:	42.01541386521505	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71440	Best fitness:	95.61360544217688	Average fitness:	338.1543197278911	Fitness standard deviation:	39.817834783382374	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71456	Best fitness:	95.61360544217688	Average fitness:	342.14560544217704	Fitness standard deviation:	39.388954585606086	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71472	Best fitness:	95.61360544217688	Average fitness:	338.98074829931966	Fitness standard deviation:	40.2917980968528	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71488	Best fitness:	95.61360544217688	Average fitness:	338.7231768707482	Fitness standard deviation:	40.625842461845565	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71504	Best fitness:	95.61360544217688	Average fitness:	335.7606054421769	Fitness standard deviation:	39.57879564197713	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71520	Best fitness:	95.61360544217688	Average fitness:	338.9247482993197	Fitness standard deviation:	40.121633514062395	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71536	Best fitness:	95.61360544217688	Average fitness:	338.5290340136055	Fitness standard deviation:	44.335881155984154	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71552	Best fitness:	95.61360544217688	Average fitness:	333.78103401360545	Fitness standard deviation:	41.41572737253227	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71568	Best fitness:	95.61360544217688	Average fitness:	336.31617687074834	Fitness standard deviation:	45.4229600478679	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71584	Best fitness:	95.61360544217688	Average fitness:	335.184605442177	Fitness standard deviation:	45.808653177525045	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71600	Best fitness:	95.61360544217688	Average fitness:	337.7640340136055	Fitness standard deviation:	42.89014200779685	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71616	Best fitness:	95.61360544217688	Average fitness:	341.94860544217704	Fitness standard deviation:	40.427284173095835	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71632	Best fitness:	95.61360544217688	Average fitness:	342.30617687074846	Fitness standard deviation:	36.69555022125731	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71648	Best fitness:	95.61360544217688	Average fitness:	339.11646258503407	Fitness standard deviation:	39.383812379593465	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71664	Best fitness:	95.61360544217688	Average fitness:	334.42717687074844	Fitness standard deviation:	40.23821210957952	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71680	Best fitness:	95.61360544217688	Average fitness:	335.06831972789143	Fitness standard deviation:	41.022894133418134	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71696	Best fitness:	95.61360544217688	Average fitness:	339.3061768707485	Fitness standard deviation:	42.50514352933041	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71712	Best fitness:	95.61360544217688	Average fitness:	337.0028911564625	Fitness standard deviation:	41.88478331040026	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71728	Best fitness:	95.61360544217688	Average fitness:	341.5926054421771	Fitness standard deviation:	39.50978173664784	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71744	Best fitness:	95.61360544217688	Average fitness:	339.13660544217726	Fitness standard deviation:	44.582049119046346	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71760	Best fitness:	95.61360544217688	Average fitness:	339.0990340136055	Fitness standard deviation:	42.48050251345809	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71776	Best fitness:	95.61360544217688	Average fitness:	337.7178911564627	Fitness standard deviation:	40.29013813096505	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71792	Best fitness:	95.61360544217688	Average fitness:	339.6680340136056	Fitness standard deviation:	41.42721176069308	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71808	Best fitness:	95.61360544217688	Average fitness:	344.1394625850342	Fitness standard deviation:	38.09688798662308	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71824	Best fitness:	95.61360544217688	Average fitness:	335.93417687074833	Fitness standard deviation:	42.32698171259036	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71840	Best fitness:	95.61360544217688	Average fitness:	341.030605442177	Fitness standard deviation:	40.16734393961424	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71856	Best fitness:	95.61360544217688	Average fitness:	340.46846258503405	Fitness standard deviation:	40.82036380163656	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71872	Best fitness:	95.61360544217688	Average fitness:	337.04274829932007	Fitness standard deviation:	40.75114401399033	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71888	Best fitness:	95.61360544217688	Average fitness:	343.94289115646274	Fitness standard deviation:	40.48046673699426	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71904	Best fitness:	95.61360544217688	Average fitness:	339.23974829931984	Fitness standard deviation:	42.71204836734822	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71920	Best fitness:	95.61360544217688	Average fitness:	338.7836054421771	Fitness standard deviation:	43.45644000089078	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71936	Best fitness:	95.61360544217688	Average fitness:	335.187605442177	Fitness standard deviation:	43.33163318182321	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71952	Best fitness:	95.61360544217688	Average fitness:	338.94617687074833	Fitness standard deviation:	42.6308346813976	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71968	Best fitness:	95.61360544217688	Average fitness:	331.4063197278914	Fitness standard deviation:	42.54723790142924	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	71984	Best fitness:	95.61360544217688	Average fitness:	334.3240340136056	Fitness standard deviation:	42.74741034548055	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72000	Best fitness:	95.61360544217688	Average fitness:	336.5880340136057	Fitness standard deviation:	43.87032862718425	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72016	Best fitness:	95.61360544217688	Average fitness:	340.6138911564626	Fitness standard deviation:	44.98922873265537	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72032	Best fitness:	95.61360544217688	Average fitness:	335.4751768707483	Fitness standard deviation:	45.29372926796822	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72048	Best fitness:	95.61360544217688	Average fitness:	338.0401768707484	Fitness standard deviation:	43.545311096017905	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72064	Best fitness:	95.61360544217688	Average fitness:	343.12889115646277	Fitness standard deviation:	42.43630697905283	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72080	Best fitness:	95.61360544217688	Average fitness:	342.287605442177	Fitness standard deviation:	39.27721011227862	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72096	Best fitness:	95.61360544217688	Average fitness:	336.77460544217666	Fitness standard deviation:	40.867916878896686	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72112	Best fitness:	95.61360544217688	Average fitness:	331.39889115646275	Fitness standard deviation:	41.8479469154798	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72128	Best fitness:	95.61360544217688	Average fitness:	334.4378911564625	Fitness standard deviation:	37.925259769333536	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72144	Best fitness:	95.61360544217688	Average fitness:	336.9727482993198	Fitness standard deviation:	41.689787572458734	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72160	Best fitness:	95.61360544217688	Average fitness:	335.22231972789115	Fitness standard deviation:	42.14376611102058	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72176	Best fitness:	95.61360544217688	Average fitness:	343.0893197278915	Fitness standard deviation:	39.212275748644764	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72192	Best fitness:	95.61360544217688	Average fitness:	336.8348911564627	Fitness standard deviation:	43.34896463208167	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
