Generation:	16	Best fitness:	217.8421768707483	Average fitness:	334.6158911564627	Fitness standard deviation:	31.50836459852318	Best genome:	A9	N3	E4	N12	E3	A6	A12	N5	A17	A16	A8	A14	A7	A11	N7	A10	N6	E5	A15	N9	A13	
Generation:	76368	Best fitness:	101.41360544217687	Average fitness:	330.47446258503413	Fitness standard deviation:	46.11960522602163	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76384	Best fitness:	101.41360544217687	Average fitness:	322.4433197278912	Fitness standard deviation:	46.41123595837191	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76400	Best fitness:	101.41360544217687	Average fitness:	328.19360544217676	Fitness standard deviation:	45.381162773709065	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76416	Best fitness:	101.41360544217687	Average fitness:	325.9427482993197	Fitness standard deviation:	51.53713612215437	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76432	Best fitness:	101.41360544217687	Average fitness:	332.0936054421769	Fitness standard deviation:	45.04516663011354	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76448	Best fitness:	101.41360544217687	Average fitness:	336.32217687074825	Fitness standard deviation:	41.72860986940079	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76464	Best fitness:	101.41360544217687	Average fitness:	331.0096054421769	Fitness standard deviation:	46.922254242349375	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76480	Best fitness:	101.41360544217687	Average fitness:	335.5730340136054	Fitness standard deviation:	45.38364772128609	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76496	Best fitness:	101.41360544217687	Average fitness:	331.82246258503403	Fitness standard deviation:	47.07208153806809	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76512	Best fitness:	101.41360544217687	Average fitness:	325.698462585034	Fitness standard deviation:	39.01054351566708	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76528	Best fitness:	101.41360544217687	Average fitness:	328.1907482993199	Fitness standard deviation:	44.248247007822876	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76544	Best fitness:	101.41360544217687	Average fitness:	329.36960544217675	Fitness standard deviation:	45.343816970667426	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76560	Best fitness:	101.41360544217687	Average fitness:	330.6650340136054	Fitness standard deviation:	46.12344341712857	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76576	Best fitness:	101.41360544217687	Average fitness:	332.39189115646263	Fitness standard deviation:	49.50263256161849	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76592	Best fitness:	101.41360544217687	Average fitness:	334.4778911564625	Fitness standard deviation:	46.798639501417924	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76608	Best fitness:	101.41360544217687	Average fitness:	330.22646258503386	Fitness standard deviation:	46.026783928224994	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76624	Best fitness:	101.41360544217687	Average fitness:	333.27903401360555	Fitness standard deviation:	45.64694581195093	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76640	Best fitness:	101.41360544217687	Average fitness:	335.2456054421769	Fitness standard deviation:	49.54919555433401	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76656	Best fitness:	101.41360544217687	Average fitness:	329.4941768707483	Fitness standard deviation:	40.645837476465715	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76672	Best fitness:	101.41360544217687	Average fitness:	321.70160544217686	Fitness standard deviation:	52.804917779637584	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76688	Best fitness:	101.41360544217687	Average fitness:	340.12017687074825	Fitness standard deviation:	47.87312600563097	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76704	Best fitness:	101.41360544217687	Average fitness:	332.69389115646266	Fitness standard deviation:	47.72310417996118	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76720	Best fitness:	101.41360544217687	Average fitness:	331.6573197278913	Fitness standard deviation:	50.234917274252794	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76736	Best fitness:	101.41360544217687	Average fitness:	332.8707482993196	Fitness standard deviation:	43.72636770477352	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76752	Best fitness:	101.41360544217687	Average fitness:	335.9621768707483	Fitness standard deviation:	49.27450108466707	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76768	Best fitness:	101.41360544217687	Average fitness:	329.25817687074834	Fitness standard deviation:	47.99960906643525	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76784	Best fitness:	101.41360544217687	Average fitness:	328.593605442177	Fitness standard deviation:	41.296897051987436	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76800	Best fitness:	101.41360544217687	Average fitness:	333.46874829931977	Fitness standard deviation:	49.81984069236115	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76816	Best fitness:	101.41360544217687	Average fitness:	329.7344625850339	Fitness standard deviation:	46.078007655164384	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76832	Best fitness:	101.41360544217687	Average fitness:	333.5870340136055	Fitness standard deviation:	45.33358754020363	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76848	Best fitness:	101.41360544217687	Average fitness:	334.35817687074837	Fitness standard deviation:	41.96927638554816	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76864	Best fitness:	101.41360544217687	Average fitness:	330.288462585034	Fitness standard deviation:	44.172110469695006	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76880	Best fitness:	101.41360544217687	Average fitness:	326.848462585034	Fitness standard deviation:	50.40213367365654	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76896	Best fitness:	101.41360544217687	Average fitness:	324.72989115646254	Fitness standard deviation:	45.9054046446803	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76912	Best fitness:	101.41360544217687	Average fitness:	329.67646258503396	Fitness standard deviation:	47.03689980065801	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76928	Best fitness:	101.41360544217687	Average fitness:	329.85474829931985	Fitness standard deviation:	46.46436322734284	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76944	Best fitness:	101.41360544217687	Average fitness:	332.2984625850339	Fitness standard deviation:	41.136131683442855	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76960	Best fitness:	101.41360544217687	Average fitness:	329.6573197278911	Fitness standard deviation:	45.128540669279076	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76976	Best fitness:	101.41360544217687	Average fitness:	334.7516054421768	Fitness standard deviation:	44.62713223488828	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	76992	Best fitness:	101.41360544217687	Average fitness:	331.5064625850341	Fitness standard deviation:	43.4146399412052	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77008	Best fitness:	101.41360544217687	Average fitness:	331.9656054421768	Fitness standard deviation:	47.90249039242029	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77024	Best fitness:	101.41360544217687	Average fitness:	329.9144625850339	Fitness standard deviation:	45.634898649778	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77040	Best fitness:	101.41360544217687	Average fitness:	329.4910340136053	Fitness standard deviation:	44.11643079444229	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77056	Best fitness:	101.41360544217687	Average fitness:	325.34846258503404	Fitness standard deviation:	46.75881077379526	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77072	Best fitness:	101.41360544217687	Average fitness:	331.8981768707482	Fitness standard deviation:	43.436270355169164	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77088	Best fitness:	101.41360544217687	Average fitness:	328.1650340136055	Fitness standard deviation:	47.733660822423886	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77104	Best fitness:	101.41360544217687	Average fitness:	332.774462585034	Fitness standard deviation:	46.74795949361133	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77120	Best fitness:	101.41360544217687	Average fitness:	327.82103401360547	Fitness standard deviation:	46.16219508451053	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77136	Best fitness:	101.41360544217687	Average fitness:	330.5810340136054	Fitness standard deviation:	49.2649198401575	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77152	Best fitness:	101.41360544217687	Average fitness:	329.03589115646247	Fitness standard deviation:	44.940463033135885	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77168	Best fitness:	101.41360544217687	Average fitness:	327.8796054421769	Fitness standard deviation:	45.528594772507354	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77184	Best fitness:	101.41360544217687	Average fitness:	331.68531972789117	Fitness standard deviation:	47.7258361545721	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77200	Best fitness:	101.41360544217687	Average fitness:	325.175319727891	Fitness standard deviation:	48.429907814683844	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77216	Best fitness:	101.41360544217687	Average fitness:	324.8813197278911	Fitness standard deviation:	42.48436901607316	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77232	Best fitness:	101.41360544217687	Average fitness:	336.34589115646247	Fitness standard deviation:	47.231583977033765	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77248	Best fitness:	101.41360544217687	Average fitness:	330.584462585034	Fitness standard deviation:	45.05995606400206	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77264	Best fitness:	101.41360544217687	Average fitness:	332.527605442177	Fitness standard deviation:	43.38346520253531	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77280	Best fitness:	101.41360544217687	Average fitness:	333.8121768707482	Fitness standard deviation:	46.23798515753657	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77296	Best fitness:	101.41360544217687	Average fitness:	331.1207482993197	Fitness standard deviation:	52.53262813116575	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77312	Best fitness:	101.41360544217687	Average fitness:	326.27531972789114	Fitness standard deviation:	46.0340320818662	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77328	Best fitness:	101.41360544217687	Average fitness:	327.4910340136054	Fitness standard deviation:	48.39696723421198	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77344	Best fitness:	101.41360544217687	Average fitness:	322.23389115646273	Fitness standard deviation:	47.62883868208505	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77360	Best fitness:	101.41360544217687	Average fitness:	335.00989115646246	Fitness standard deviation:	44.897088975221756	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77376	Best fitness:	101.41360544217687	Average fitness:	325.31303401360555	Fitness standard deviation:	46.01484773329547	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77392	Best fitness:	101.41360544217687	Average fitness:	331.8796054421769	Fitness standard deviation:	45.77914500588	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77408	Best fitness:	101.41360544217687	Average fitness:	337.2284625850339	Fitness standard deviation:	47.729739068113545	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77424	Best fitness:	101.41360544217687	Average fitness:	324.5381768707482	Fitness standard deviation:	46.02142243320506	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77440	Best fitness:	101.41360544217687	Average fitness:	338.0778911564627	Fitness standard deviation:	47.86013455467751	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77456	Best fitness:	101.41360544217687	Average fitness:	331.5156054421768	Fitness standard deviation:	42.29396237222114	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77472	Best fitness:	101.41360544217687	Average fitness:	332.90731972789115	Fitness standard deviation:	46.06921803423316	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77488	Best fitness:	101.41360544217687	Average fitness:	334.6438911564626	Fitness standard deviation:	47.27344593890713	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77504	Best fitness:	101.41360544217687	Average fitness:	329.1173197278911	Fitness standard deviation:	46.04519317774126	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77520	Best fitness:	101.41360544217687	Average fitness:	332.0950340136054	Fitness standard deviation:	44.854110611799115	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77536	Best fitness:	101.41360544217687	Average fitness:	333.7901768707483	Fitness standard deviation:	45.66095056176647	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77552	Best fitness:	101.41360544217687	Average fitness:	338.81703401360545	Fitness standard deviation:	43.41770846847011	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77568	Best fitness:	101.41360544217687	Average fitness:	332.05646258503396	Fitness standard deviation:	46.61487360077603	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77584	Best fitness:	101.41360544217687	Average fitness:	329.7013197278911	Fitness standard deviation:	45.261016114018794	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77600	Best fitness:	101.41360544217687	Average fitness:	331.0787482993197	Fitness standard deviation:	43.39277755759898	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77616	Best fitness:	101.41360544217687	Average fitness:	331.3938911564627	Fitness standard deviation:	50.88867701249103	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77632	Best fitness:	101.41360544217687	Average fitness:	330.188462585034	Fitness standard deviation:	50.47642687312119	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77648	Best fitness:	101.41360544217687	Average fitness:	332.13446258503393	Fitness standard deviation:	42.30819187431047	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77664	Best fitness:	101.41360544217687	Average fitness:	328.3113197278911	Fitness standard deviation:	51.914185420140555	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77680	Best fitness:	101.41360544217687	Average fitness:	332.2167482993198	Fitness standard deviation:	43.92558956569482	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77696	Best fitness:	101.41360544217687	Average fitness:	331.1927482993198	Fitness standard deviation:	46.16125256585852	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77712	Best fitness:	101.41360544217687	Average fitness:	327.8927482993198	Fitness standard deviation:	45.69667283114531	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77728	Best fitness:	101.41360544217687	Average fitness:	333.1633197278911	Fitness standard deviation:	55.8079823300852	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77744	Best fitness:	101.41360544217687	Average fitness:	320.4190340136054	Fitness standard deviation:	49.9025080053547	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77760	Best fitness:	101.41360544217687	Average fitness:	329.6187482993197	Fitness standard deviation:	43.981017311507266	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77776	Best fitness:	101.41360544217687	Average fitness:	335.89446258503403	Fitness standard deviation:	47.81322249959647	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77792	Best fitness:	101.41360544217687	Average fitness:	334.5004625850338	Fitness standard deviation:	47.32257672698765	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77808	Best fitness:	101.41360544217687	Average fitness:	340.72474829931974	Fitness standard deviation:	40.57173820706796	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77824	Best fitness:	101.41360544217687	Average fitness:	339.35017687074827	Fitness standard deviation:	41.88764243856682	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77840	Best fitness:	101.41360544217687	Average fitness:	338.0764625850339	Fitness standard deviation:	43.03569396561465	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77856	Best fitness:	101.41360544217687	Average fitness:	327.06617687074834	Fitness standard deviation:	49.35663166491533	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77872	Best fitness:	101.41360544217687	Average fitness:	326.1007482993197	Fitness standard deviation:	46.29606345939939	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77888	Best fitness:	101.41360544217687	Average fitness:	328.56131972789126	Fitness standard deviation:	44.966270180649666	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77904	Best fitness:	101.41360544217687	Average fitness:	335.9607482993196	Fitness standard deviation:	50.24874572503055	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77920	Best fitness:	101.41360544217687	Average fitness:	334.4284625850339	Fitness standard deviation:	45.43283941855993	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77936	Best fitness:	101.41360544217687	Average fitness:	326.87160544217693	Fitness standard deviation:	39.369716623572586	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77952	Best fitness:	101.41360544217687	Average fitness:	330.1447482993197	Fitness standard deviation:	45.547687876979836	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77968	Best fitness:	101.41360544217687	Average fitness:	330.2121768707483	Fitness standard deviation:	48.05777838462058	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	77984	Best fitness:	101.41360544217687	Average fitness:	331.08417687074825	Fitness standard deviation:	52.572461861739775	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78000	Best fitness:	101.41360544217687	Average fitness:	330.0810340136054	Fitness standard deviation:	48.83072410535259	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78016	Best fitness:	101.41360544217687	Average fitness:	330.698462585034	Fitness standard deviation:	44.44791521108999	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78032	Best fitness:	101.41360544217687	Average fitness:	332.8673197278911	Fitness standard deviation:	47.87625755240786	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78048	Best fitness:	101.41360544217687	Average fitness:	327.1573197278912	Fitness standard deviation:	47.44157987784685	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78064	Best fitness:	101.41360544217687	Average fitness:	335.55760544217696	Fitness standard deviation:	43.54528863102395	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78080	Best fitness:	101.41360544217687	Average fitness:	335.2256054421769	Fitness standard deviation:	50.46040697741677	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78096	Best fitness:	101.41360544217687	Average fitness:	326.0478911564625	Fitness standard deviation:	43.98974444488773	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
