Generation:	16	Best fitness:	211.8421768707483	Average fitness:	260.65646258503403	Fitness standard deviation:	33.99100781449262	Best genome:	A13	A9	A10	E3	N6	A8	E5	N5	A15	A17	A16	E4	N3	A7	A11	N7	A6	A14	A12	N9	N12	
Generation:	75280	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75296	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75312	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75328	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75344	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75360	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75376	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75392	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75408	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75424	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75440	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75456	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75472	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75488	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75504	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75520	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75536	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75552	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75568	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75584	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75600	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75616	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75632	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75648	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75664	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75680	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75696	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75712	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75728	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75744	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75760	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75776	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75792	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75808	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75824	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75840	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75856	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75872	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75888	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75904	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75920	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75936	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75952	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75968	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	75984	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76000	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76016	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76032	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76048	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76064	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76080	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76096	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76112	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76128	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76144	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76160	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76176	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76192	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76208	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76224	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76240	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76256	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76272	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76288	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76304	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76320	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76336	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76352	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76368	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76384	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76400	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76416	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76432	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76448	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76464	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76480	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76496	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76512	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76528	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76544	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76560	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76576	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76592	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76608	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76624	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76640	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76656	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76672	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76688	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76704	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76720	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76736	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76752	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76768	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76784	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76800	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76816	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76832	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76848	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76864	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76880	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76896	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76912	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76928	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76944	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76960	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76976	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	76992	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	77008	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	77024	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	77040	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	77056	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
